,id,date,store,item,sales
261,100261,2017-12-14,9,1,23
262,100262,2017-12-15,9,1,13
263,100263,2017-12-16,9,1,18
264,100264,2017-12-17,9,1,30
265,100265,2017-12-18,9,1,14
266,100266,2017-12-19,9,1,19
267,100267,2017-12-20,9,1,18
268,100268,2017-12-21,9,1,21
269,100269,2017-12-22,9,1,20
270,100270,2017-12-23,9,1,19
271,100271,2017-12-24,9,1,33
272,100272,2017-12-25,9,1,14
273,100273,2017-12-26,9,1,17
274,100274,2017-12-27,9,1,16
275,100275,2017-12-28,9,1,19
276,100276,2017-12-29,9,1,16
277,100277,2017-12-30,9,1,31
278,100278,2017-12-31,9,1,19
279,100279,2017-12-01,10,1,22
280,100280,2017-12-02,10,1,19
281,100281,2017-12-03,10,1,27
282,100282,2017-12-04,10,1,16
283,100283,2017-12-05,10,1,23
284,100284,2017-12-06,10,1,17
285,100285,2017-12-07,10,1,17
286,100286,2017-12-08,10,1,15
287,100287,2017-12-09,10,1,22
288,100288,2017-12-10,10,1,20
289,100289,2017-12-11,10,1,13
290,100290,2017-12-12,10,1,26
291,100291,2017-12-13,10,1,19
292,100292,2017-12-14,10,1,16
293,100293,2017-12-15,10,1,25
294,100294,2017-12-16,10,1,22
295,100295,2017-12-17,10,1,23
296,100296,2017-12-18,10,1,20
297,100297,2017-12-19,10,1,18
298,100298,2017-12-20,10,1,23
299,100299,2017-12-21,10,1,12
300,100300,2017-12-22,10,1,24
301,100301,2017-12-23,10,1,19
302,100302,2017-12-24,10,1,32
303,100303,2017-12-25,10,1,10
304,100304,2017-12-26,10,1,16
305,100305,2017-12-27,10,1,19
306,100306,2017-12-28,10,1,12
307,100307,2017-12-29,10,1,23
308,100308,2017-12-30,10,1,26
309,100309,2017-12-31,10,1,27
310,100310,2017-12-01,1,2,56
311,100311,2017-12-02,1,2,64
312,100312,2017-12-03,1,2,59
313,100313,2017-12-04,1,2,33
314,100314,2017-12-05,1,2,45
315,100315,2017-12-06,1,2,50
316,100316,2017-12-07,1,2,47
317,100317,2017-12-08,1,2,44
318,100318,2017-12-09,1,2,50
319,100319,2017-12-10,1,2,50
320,100320,2017-12-11,1,2,43
321,100321,2017-12-12,1,2,37
322,100322,2017-12-13,1,2,50
323,100323,2017-12-14,1,2,42
324,100324,2017-12-15,1,2,52
325,100325,2017-12-16,1,2,48
326,100326,2017-12-17,1,2,55
327,100327,2017-12-18,1,2,37
328,100328,2017-12-19,1,2,41
329,100329,2017-12-20,1,2,35
330,100330,2017-12-21,1,2,39
331,100331,2017-12-22,1,2,41
332,100332,2017-12-23,1,2,52
333,100333,2017-12-24,1,2,47
334,100334,2017-12-25,1,2,37
335,100335,2017-12-26,1,2,43
336,100336,2017-12-27,1,2,55
337,100337,2017-12-28,1,2,50
338,100338,2017-12-29,1,2,50
339,100339,2017-12-30,1,2,56
340,100340,2017-12-31,1,2,67
341,100341,2017-12-01,2,2,83
342,100342,2017-12-02,2,2,65
343,100343,2017-12-03,2,2,60
344,100344,2017-12-04,2,2,50
345,100345,2017-12-05,2,2,65
346,100346,2017-12-06,2,2,55
347,100347,2017-12-07,2,2,63
348,100348,2017-12-08,2,2,79
349,100349,2017-12-09,2,2,73
350,100350,2017-12-10,2,2,79
351,100351,2017-12-11,2,2,56
352,100352,2017-12-12,2,2,45
353,100353,2017-12-13,2,2,60
354,100354,2017-12-14,2,2,77
355,100355,2017-12-15,2,2,72
356,100356,2017-12-16,2,2,68
357,100357,2017-12-17,2,2,56
358,100358,2017-12-18,2,2,41
359,100359,2017-12-19,2,2,52
360,100360,2017-12-20,2,2,45
361,100361,2017-12-21,2,2,60
362,100362,2017-12-22,2,2,73
363,100363,2017-12-23,2,2,64
364,100364,2017-12-24,2,2,71
365,100365,2017-12-25,2,2,57
366,100366,2017-12-26,2,2,65
367,100367,2017-12-27,2,2,74
368,100368,2017-12-28,2,2,69
369,100369,2017-12-29,2,2,56
370,100370,2017-12-30,2,2,74
371,100371,2017-12-31,2,2,79
372,100372,2017-12-01,3,2,67
373,100373,2017-12-02,3,2,54
374,100374,2017-12-03,3,2,70
375,100375,2017-12-04,3,2,38
376,100376,2017-12-05,3,2,66
377,100377,2017-12-06,3,2,48
378,100378,2017-12-07,3,2,55
379,100379,2017-12-08,3,2,58
380,100380,2017-12-09,3,2,58
381,100381,2017-12-10,3,2,68
382,100382,2017-12-11,3,2,43
383,100383,2017-12-12,3,2,46
384,100384,2017-12-13,3,2,56
385,100385,2017-12-14,3,2,57
386,100386,2017-12-15,3,2,57
387,100387,2017-12-16,3,2,69
388,100388,2017-12-17,3,2,66
389,100389,2017-12-18,3,2,45
390,100390,2017-12-19,3,2,52
391,100391,2017-12-20,3,2,50
392,100392,2017-12-21,3,2,58
393,100393,2017-12-22,3,2,63
394,100394,2017-12-23,3,2,65
395,100395,2017-12-24,3,2,60
396,100396,2017-12-25,3,2,53
397,100397,2017-12-26,3,2,56
398,100398,2017-12-27,3,2,61
399,100399,2017-12-28,3,2,59
400,100400,2017-12-29,3,2,55
401,100401,2017-12-30,3,2,68
402,100402,2017-12-31,3,2,68
403,100403,2017-12-01,4,2,46
404,100404,2017-12-02,4,2,52
405,100405,2017-12-03,4,2,57
406,100406,2017-12-04,4,2,31
407,100407,2017-12-05,4,2,44
408,100408,2017-12-06,4,2,56
409,100409,2017-12-07,4,2,51
410,100410,2017-12-08,4,2,59
411,100411,2017-12-09,4,2,59
412,100412,2017-12-10,4,2,53
413,100413,2017-12-11,4,2,46
414,100414,2017-12-12,4,2,46
415,100415,2017-12-13,4,2,59
416,100416,2017-12-14,4,2,49
417,100417,2017-12-15,4,2,57
418,100418,2017-12-16,4,2,71
419,100419,2017-12-17,4,2,74
420,100420,2017-12-18,4,2,50
421,100421,2017-12-19,4,2,42
422,100422,2017-12-20,4,2,47
423,100423,2017-12-21,4,2,46
424,100424,2017-12-22,4,2,66
425,100425,2017-12-23,4,2,65
426,100426,2017-12-24,4,2,71
427,100427,2017-12-25,4,2,41
428,100428,2017-12-26,4,2,48
429,100429,2017-12-27,4,2,57
430,100430,2017-12-28,4,2,49
431,100431,2017-12-29,4,2,46
432,100432,2017-12-30,4,2,52
433,100433,2017-12-31,4,2,58
434,100434,2017-12-01,5,2,30
435,100435,2017-12-02,5,2,53
436,100436,2017-12-03,5,2,43
437,100437,2017-12-04,5,2,21
438,100438,2017-12-05,5,2,27
439,100439,2017-12-06,5,2,36
440,100440,2017-12-07,5,2,42
441,100441,2017-12-08,5,2,38
442,100442,2017-12-09,5,2,57
443,100443,2017-12-10,5,2,49
444,100444,2017-12-11,5,2,34
445,100445,2017-12-12,5,2,36
446,100446,2017-12-13,5,2,43
447,100447,2017-12-14,5,2,40
448,100448,2017-12-15,5,2,55
449,100449,2017-12-16,5,2,36
450,100450,2017-12-17,5,2,64
451,100451,2017-12-18,5,2,31
452,100452,2017-12-19,5,2,42
453,100453,2017-12-20,5,2,35
454,100454,2017-12-21,5,2,29
455,100455,2017-12-22,5,2,37
456,100456,2017-12-23,5,2,46
457,100457,2017-12-24,5,2,37
458,100458,2017-12-25,5,2,30
459,100459,2017-12-26,5,2,38
460,100460,2017-12-27,5,2,31
461,100461,2017-12-28,5,2,33
462,100462,2017-12-29,5,2,42
463,100463,2017-12-30,5,2,28
464,100464,2017-12-31,5,2,53
465,100465,2017-12-01,6,2,52
466,100466,2017-12-02,6,2,42
467,100467,2017-12-03,6,2,44
468,100468,2017-12-04,6,2,30
469,100469,2017-12-05,6,2,33
470,100470,2017-12-06,6,2,46
471,100471,2017-12-07,6,2,33
472,100472,2017-12-08,6,2,42
473,100473,2017-12-09,6,2,31
474,100474,2017-12-10,6,2,48
475,100475,2017-12-11,6,2,20
476,100476,2017-12-12,6,2,27
477,100477,2017-12-13,6,2,33
478,100478,2017-12-14,6,2,37
479,100479,2017-12-15,6,2,43
480,100480,2017-12-16,6,2,34
481,100481,2017-12-17,6,2,40
482,100482,2017-12-18,6,2,28
483,100483,2017-12-19,6,2,24
484,100484,2017-12-20,6,2,40
485,100485,2017-12-21,6,2,35
486,100486,2017-12-22,6,2,44
487,100487,2017-12-23,6,2,40
488,100488,2017-12-24,6,2,47
489,100489,2017-12-25,6,2,31
490,100490,2017-12-26,6,2,38
491,100491,2017-12-27,6,2,41
492,100492,2017-12-28,6,2,43
493,100493,2017-12-29,6,2,36
494,100494,2017-12-30,6,2,47
495,100495,2017-12-31,6,2,51
496,100496,2017-12-01,7,2,38
497,100497,2017-12-02,7,2,45
498,100498,2017-12-03,7,2,29
499,100499,2017-12-04,7,2,22
500,100500,2017-12-05,7,2,27
501,100501,2017-12-06,7,2,35
502,100502,2017-12-07,7,2,29
503,100503,2017-12-08,7,2,34
504,100504,2017-12-09,7,2,42
505,100505,2017-12-10,7,2,27
506,100506,2017-12-11,7,2,21
507,100507,2017-12-12,7,2,23
508,100508,2017-12-13,7,2,43
509,100509,2017-12-14,7,2,45
510,100510,2017-12-15,7,2,38
511,100511,2017-12-16,7,2,52
512,100512,2017-12-17,7,2,43
513,100513,2017-12-18,7,2,28
514,100514,2017-12-19,7,2,30
515,100515,2017-12-20,7,2,32
516,100516,2017-12-21,7,2,45
517,100517,2017-12-22,7,2,45
518,100518,2017-12-23,7,2,42
519,100519,2017-12-24,7,2,30
520,100520,2017-12-25,7,2,33
521,100521,2017-12-26,7,2,30
522,100522,2017-12-27,7,2,31
523,100523,2017-12-28,7,2,23
524,100524,2017-12-29,7,2,35
525,100525,2017-12-30,7,2,32
526,100526,2017-12-31,7,2,39
527,100527,2017-12-01,8,2,67
528,100528,2017-12-02,8,2,55
529,100529,2017-12-03,8,2,75
530,100530,2017-12-04,8,2,48
531,100531,2017-12-05,8,2,54
532,100532,2017-12-06,8,2,60
533,100533,2017-12-07,8,2,50
534,100534,2017-12-08,8,2,71
535,100535,2017-12-09,8,2,77
536,100536,2017-12-10,8,2,72
537,100537,2017-12-11,8,2,55
538,100538,2017-12-12,8,2,52
539,100539,2017-12-13,8,2,45
540,100540,2017-12-14,8,2,49
541,100541,2017-12-15,8,2,66
542,100542,2017-12-16,8,2,57
543,100543,2017-12-17,8,2,82
544,100544,2017-12-18,8,2,45
545,100545,2017-12-19,8,2,57
546,100546,2017-12-20,8,2,58
547,100547,2017-12-21,8,2,53
548,100548,2017-12-22,8,2,65
549,100549,2017-12-23,8,2,72
550,100550,2017-12-24,8,2,71
551,100551,2017-12-25,8,2,56
552,100552,2017-12-26,8,2,64
553,100553,2017-12-27,8,2,61
554,100554,2017-12-28,8,2,67
555,100555,2017-12-29,8,2,80
556,100556,2017-12-30,8,2,68
557,100557,2017-12-31,8,2,96
558,100558,2017-12-01,9,2,63
559,100559,2017-12-02,9,2,50
560,100560,2017-12-03,9,2,61
561,100561,2017-12-04,9,2,43
562,100562,2017-12-05,9,2,55
563,100563,2017-12-06,9,2,55
564,100564,2017-12-07,9,2,49
565,100565,2017-12-08,9,2,58
566,100566,2017-12-09,9,2,66
567,100567,2017-12-10,9,2,71
568,100568,2017-12-11,9,2,43
569,100569,2017-12-12,9,2,48
570,100570,2017-12-13,9,2,45
571,100571,2017-12-14,9,2,47
572,100572,2017-12-15,9,2,49
573,100573,2017-12-16,9,2,63
574,100574,2017-12-17,9,2,52
575,100575,2017-12-18,9,2,30
576,100576,2017-12-19,9,2,38
577,100577,2017-12-20,9,2,55
578,100578,2017-12-21,9,2,56
579,100579,2017-12-22,9,2,51
580,100580,2017-12-23,9,2,69
581,100581,2017-12-24,9,2,60
582,100582,2017-12-25,9,2,36
583,100583,2017-12-26,9,2,55
584,100584,2017-12-27,9,2,46
585,100585,2017-12-28,9,2,67
586,100586,2017-12-29,9,2,62
587,100587,2017-12-30,9,2,57
588,100588,2017-12-31,9,2,63
589,100589,2017-12-01,10,2,47
590,100590,2017-12-02,10,2,68
591,100591,2017-12-03,10,2,73
592,100592,2017-12-04,10,2,40
593,100593,2017-12-05,10,2,42
594,100594,2017-12-06,10,2,53
595,100595,2017-12-07,10,2,58
596,100596,2017-12-08,10,2,71
597,100597,2017-12-09,10,2,68
598,100598,2017-12-10,10,2,57
599,100599,2017-12-11,10,2,52
600,100600,2017-12-12,10,2,54
601,100601,2017-12-13,10,2,52
602,100602,2017-12-14,10,2,47
603,100603,2017-12-15,10,2,75
604,100604,2017-12-16,10,2,71
605,100605,2017-12-17,10,2,68
606,100606,2017-12-18,10,2,40
607,100607,2017-12-19,10,2,44
608,100608,2017-12-20,10,2,43
609,100609,2017-12-21,10,2,67
610,100610,2017-12-22,10,2,62
611,100611,2017-12-23,10,2,55
612,100612,2017-12-24,10,2,61
613,100613,2017-12-25,10,2,54
614,100614,2017-12-26,10,2,61
615,100615,2017-12-27,10,2,43
616,100616,2017-12-28,10,2,35
617,100617,2017-12-29,10,2,53
618,100618,2017-12-30,10,2,56
619,100619,2017-12-31,10,2,60
620,100620,2017-12-01,1,3,30
621,100621,2017-12-02,1,3,31
622,100622,2017-12-03,1,3,34
623,100623,2017-12-04,1,3,21
624,100624,2017-12-05,1,3,15
625,100625,2017-12-06,1,3,32
626,100626,2017-12-07,1,3,34
627,100627,2017-12-08,1,3,27
628,100628,2017-12-09,1,3,36
629,100629,2017-12-10,1,3,44
630,100630,2017-12-11,1,3,21
631,100631,2017-12-12,1,3,28
632,100632,2017-12-13,1,3,30
633,100633,2017-12-14,1,3,27
634,100634,2017-12-15,1,3,30
635,100635,2017-12-16,1,3,32
636,100636,2017-12-17,1,3,39
637,100637,2017-12-18,1,3,21
638,100638,2017-12-19,1,3,20
639,100639,2017-12-20,1,3,21
640,100640,2017-12-21,1,3,23
641,100641,2017-12-22,1,3,22
642,100642,2017-12-23,1,3,37
643,100643,2017-12-24,1,3,33
644,100644,2017-12-25,1,3,26
645,100645,2017-12-26,1,3,18
646,100646,2017-12-27,1,3,26
647,100647,2017-12-28,1,3,21
648,100648,2017-12-29,1,3,38
649,100649,2017-12-30,1,3,27
650,100650,2017-12-31,1,3,29
651,100651,2017-12-01,2,3,40
652,100652,2017-12-02,2,3,52
653,100653,2017-12-03,2,3,52
654,100654,2017-12-04,2,3,35
655,100655,2017-12-05,2,3,34
656,100656,2017-12-06,2,3,30
657,100657,2017-12-07,2,3,25
658,100658,2017-12-08,2,3,44
659,100659,2017-12-09,2,3,51
660,100660,2017-12-10,2,3,56
661,100661,2017-12-11,2,3,43
662,100662,2017-12-12,2,3,38
663,100663,2017-12-13,2,3,42
664,100664,2017-12-14,2,3,50
665,100665,2017-12-15,2,3,44
666,100666,2017-12-16,2,3,66
667,100667,2017-12-17,2,3,53
668,100668,2017-12-18,2,3,39
669,100669,2017-12-19,2,3,37
670,100670,2017-12-20,2,3,39
671,100671,2017-12-21,2,3,52
672,100672,2017-12-22,2,3,39
673,100673,2017-12-23,2,3,49
674,100674,2017-12-24,2,3,42
675,100675,2017-12-25,2,3,27
676,100676,2017-12-26,2,3,48
677,100677,2017-12-27,2,3,36
678,100678,2017-12-28,2,3,40
679,100679,2017-12-29,2,3,33
680,100680,2017-12-30,2,3,35
681,100681,2017-12-31,2,3,54
682,100682,2017-12-01,3,3,45
683,100683,2017-12-02,3,3,32
684,100684,2017-12-03,3,3,30
685,100685,2017-12-04,3,3,26
686,100686,2017-12-05,3,3,33
687,100687,2017-12-06,3,3,43
688,100688,2017-12-07,3,3,30
689,100689,2017-12-08,3,3,53
690,100690,2017-12-09,3,3,50
691,100691,2017-12-10,3,3,55
692,100692,2017-12-11,3,3,27
693,100693,2017-12-12,3,3,38
694,100694,2017-12-13,3,3,22
695,100695,2017-12-14,3,3,30
696,100696,2017-12-15,3,3,42
697,100697,2017-12-16,3,3,46
698,100698,2017-12-17,3,3,35
699,100699,2017-12-18,3,3,30
700,100700,2017-12-19,3,3,54
701,100701,2017-12-20,3,3,22
702,100702,2017-12-21,3,3,41
703,100703,2017-12-22,3,3,49
704,100704,2017-12-23,3,3,37
705,100705,2017-12-24,3,3,36
706,100706,2017-12-25,3,3,33
707,100707,2017-12-26,3,3,35
708,100708,2017-12-27,3,3,40
709,100709,2017-12-28,3,3,30
710,100710,2017-12-29,3,3,32
711,100711,2017-12-30,3,3,30
712,100712,2017-12-31,3,3,35
713,100713,2017-12-01,4,3,25
714,100714,2017-12-02,4,3,36
715,100715,2017-12-03,4,3,33
716,100716,2017-12-04,4,3,37
717,100717,2017-12-05,4,3,29
718,100718,2017-12-06,4,3,28
719,100719,2017-12-07,4,3,31
720,100720,2017-12-08,4,3,21
721,100721,2017-12-09,4,3,38
722,100722,2017-12-10,4,3,41
723,100723,2017-12-11,4,3,26
724,100724,2017-12-12,4,3,22
725,100725,2017-12-13,4,3,37
726,100726,2017-12-14,4,3,30
727,100727,2017-12-15,4,3,23
728,100728,2017-12-16,4,3,34
729,100729,2017-12-17,4,3,37
730,100730,2017-12-18,4,3,37
731,100731,2017-12-19,4,3,38
732,100732,2017-12-20,4,3,30
733,100733,2017-12-21,4,3,32
734,100734,2017-12-22,4,3,28
735,100735,2017-12-23,4,3,38
736,100736,2017-12-24,4,3,48
737,100737,2017-12-25,4,3,24
738,100738,2017-12-26,4,3,41
739,100739,2017-12-27,4,3,31
740,100740,2017-12-28,4,3,33
741,100741,2017-12-29,4,3,32
742,100742,2017-12-30,4,3,45
743,100743,2017-12-31,4,3,46
744,100744,2017-12-01,5,3,23
745,100745,2017-12-02,5,3,26
746,100746,2017-12-03,5,3,37
747,100747,2017-12-04,5,3,25
748,100748,2017-12-05,5,3,19
749,100749,2017-12-06,5,3,29
750,100750,2017-12-07,5,3,24
751,100751,2017-12-08,5,3,36
752,100752,2017-12-09,5,3,29
753,100753,2017-12-10,5,3,24
754,100754,2017-12-11,5,3,15
755,100755,2017-12-12,5,3,26
756,100756,2017-12-13,5,3,24
757,100757,2017-12-14,5,3,24
758,100758,2017-12-15,5,3,22
759,100759,2017-12-16,5,3,20
760,100760,2017-12-17,5,3,24
761,100761,2017-12-18,5,3,21
762,100762,2017-12-19,5,3,17
763,100763,2017-12-20,5,3,22
764,100764,2017-12-21,5,3,23
765,100765,2017-12-22,5,3,26
766,100766,2017-12-23,5,3,27
767,100767,2017-12-24,5,3,22
768,100768,2017-12-25,5,3,20
769,100769,2017-12-26,5,3,23
770,100770,2017-12-27,5,3,21
771,100771,2017-12-28,5,3,26
772,100772,2017-12-29,5,3,28
773,100773,2017-12-30,5,3,28
774,100774,2017-12-31,5,3,35
775,100775,2017-12-01,6,3,15
