,id,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
15052,15052,5.7,2011-04-22 18:43:00 UTC,-73.98448499999998,40.741953,-73.975725,40.75575,3
15053,15053,9.0,2014-10-10 15:19:40 UTC,-73.97289,40.780722,-73.985228,40.761104,2
15054,15054,33.54,2015-04-23 12:18:38 UTC,-73.87300109863281,40.7740592956543,-73.96581268310547,40.80559921264648,4
15055,15055,7.3,2009-10-01 14:12:43 UTC,-73.98156800000002,40.732559,-73.977499,40.745568,1
15056,15056,13.7,2010-06-19 04:20:28 UTC,-73.98751800000002,40.719722,-73.99298,40.747812,1
15057,15057,12.1,2012-01-24 15:55:10 UTC,-74.00056500000002,40.747192,-74.013362,40.703577,1
15058,15058,6.5,2013-04-10 16:05:12 UTC,-73.981434,40.749825,-73.972809,40.760046,1
15059,15059,5.5,2015-05-30 19:19:08 UTC,-73.9862289428711,40.74600601196289,-73.988525390625,40.73741149902344,1
15060,15060,6.5,2009-03-05 10:58:56 UTC,-73.970554,40.755876,-73.98459799999998,40.742693,1
15061,15061,6.9,2009-11-09 01:54:27 UTC,-73.970706,40.75702800000001,-73.949832,40.784352,1
15062,15062,12.9,2010-08-07 09:08:00 UTC,-73.998902,40.744705,-73.959397,40.774413,1
15063,15063,8.9,2011-06-27 13:10:32 UTC,-73.955202,40.78882700000001,-73.963891,40.761511,1
15064,15064,7.7,2011-10-05 20:23:00 UTC,-74.002662,40.734312,-73.990613,40.7502,1
15065,15065,7.5,2012-09-05 12:46:25 UTC,-74.003821,40.748161,-73.987659,40.756355,1
15066,15066,5.0,2013-03-16 23:11:44 UTC,-73.985591,40.735313,-73.978507,40.745323,1
15067,15067,10.9,2011-03-02 06:41:02 UTC,-73.983505304488,40.739220880298,-74.006317506529,40.706663074497,1
15068,15068,10.5,2013-06-10 19:26:09 UTC,-73.983048,40.76811,-73.952525,40.772836,2
15069,15069,4.1,2009-10-11 03:58:00 UTC,-73.977242,40.749468,-73.982832,40.739498,5
15070,15070,24.1,2012-04-21 01:03:00 UTC,-73.95889,40.712497,-73.842037,40.723272,1
15071,15071,11.0,2013-01-09 18:49:00 UTC,-73.96749799999998,40.75630200000001,-73.993305,40.75222700000001,1
15072,15072,14.0,2015-05-25 18:42:33 UTC,-73.9779281616211,40.77870559692383,-73.98397064208984,40.74333190917969,2
15073,15073,9.3,2009-07-27 13:33:00 UTC,-73.98959,40.758315,-73.99054699999998,40.739645,2
15074,15074,9.3,2010-11-10 22:34:00 UTC,-73.99594300000003,40.724255,-73.979022,40.750222,3
15075,15075,15.7,2012-03-11 11:10:34 UTC,-73.973534,40.755178,-74.014011,40.709585,1
15076,15076,5.7,2011-01-09 12:36:00 UTC,-73.982352,40.758485,-73.996202,40.753577,1
15077,15077,10.5,2012-07-02 15:02:00 UTC,-73.969347,40.767607,-73.988105,40.737582,5
15078,15078,25.5,2013-10-10 23:10:51 UTC,-73.998237,40.735288,-73.90864499999998,40.774717,1
15079,15079,4.5,2009-09-29 15:35:00 UTC,-73.981528,40.780773,-73.975433,40.780252,1
15080,15080,9.3,2009-10-05 23:17:00 UTC,-73.977035,40.752473,-73.980917,40.771128,1
15081,15081,24.27,2010-07-11 14:54:00 UTC,-73.972235,40.744857,-73.872325,40.774347,1
15082,15082,35.5,2012-12-02 01:35:55 UTC,-73.971601,40.686797,-73.959742,40.808344,1
15083,15083,9.0,2015-05-28 10:44:21 UTC,-73.98143005371094,40.76789855957031,-73.96576690673827,40.75954055786133,1
15084,15084,4.5,2011-07-30 21:32:00 UTC,-73.997668,40.721978,-73.99911,40.716103,5
15085,15085,9.7,2012-08-05 04:04:00 UTC,-73.93739000000002,40.804462,-73.92983199999998,40.836812,6
15086,15086,4.7,2009-01-23 17:54:41 UTC,-73.989666,40.772758,-73.985171,40.780199,2
15087,15087,7.3,2010-05-02 14:27:02 UTC,-74.00353100000002,40.732118,-73.982012,40.73192,1
15088,15088,6.1,2010-08-25 18:52:00 UTC,-73.966663,40.773662,-73.979493,40.765227,5
15089,15089,57.33,2014-08-31 23:52:07 UTC,-73.790637,40.646604,-73.989778,40.746562,2
15090,15090,5.3,2009-09-11 05:34:58 UTC,-73.978844,40.777393,-73.981277,40.761826,1
15091,15091,13.7,2011-12-24 08:58:00 UTC,-74.00721,40.705813,-73.974938,40.675203,2
15092,15092,15.0,2014-12-16 00:51:40 UTC,-73.996104,40.725656,-73.965039,40.684025,1
15093,15093,45.0,2010-11-07 20:17:00 UTC,-73.78238,40.648773,-73.782375,40.648767,1
15094,15094,3.7,2011-04-04 17:21:34 UTC,-73.98214399999998,40.777989,-73.974891,40.787645,1
15095,15095,4.1,2011-12-11 17:52:00 UTC,-73.97229,40.759687,-73.96598,40.765268,6
15096,15096,11.7,2009-07-08 19:40:00 UTC,-73.980355,40.742622,-73.98989499999998,40.772672,1
15097,15097,8.5,2010-06-25 07:25:04 UTC,-73.998426,40.735311,-74.013715,40.705451,1
15098,15098,11.0,2013-12-18 19:21:00 UTC,-73.995577,40.759452,-73.988792,40.748597,6
15099,15099,25.0,2014-06-12 20:57:06 UTC,-73.991926,40.725699,-73.942035,40.806428,1
15100,15100,23.3,2010-11-20 12:46:50 UTC,-73.963515,40.774485,-74.001112,40.718938,1
15101,15101,8.0,2013-01-10 11:32:00 UTC,-73.985282,40.735897,-73.984725,40.744375,1
15102,15102,8.1,2011-06-14 19:24:31 UTC,-73.982049,40.770595,-73.96755999999998,40.79873900000001,1
15103,15103,10.1,2012-03-11 20:12:00 UTC,-73.974425,40.755082,-74.004487,40.742182,1
15104,15104,8.0,2014-03-14 08:24:22 UTC,-74.004944,40.723397,-74.007537,40.740874,1
15105,15105,9.0,2015-01-02 02:02:09 UTC,-73.84432983398438,40.72143173217773,-73.81460571289062,40.731971740722656,1
15106,15106,4.9,2011-07-12 13:55:54 UTC,-73.987628,40.7414,-73.990403,40.75096,3
15107,15107,19.0,2012-12-01 19:54:52 UTC,-73.981385,40.764967,-73.906701,40.744095,2
15108,15108,11.5,2012-12-08 00:47:00 UTC,-73.981092,40.73773,-73.994517,40.713687,5
15109,15109,8.5,2012-12-18 06:38:55 UTC,-73.98469,40.768088,-73.970525,40.752422,1
15110,15110,5.5,2014-08-11 07:46:14 UTC,-73.95200200000002,40.778121,-73.954578,40.767296,1
15111,15111,4.5,2014-10-09 12:04:24 UTC,-73.99655,40.725583,-73.98864,40.731363,1
15112,15112,4.9,2009-09-19 02:09:10 UTC,-73.96421099999998,40.807342,-73.952432,40.8186,1
15113,15113,8.0,2012-11-12 09:01:00 UTC,-74.002835,40.739835,-73.977988,40.737652,1
15114,15114,13.5,2013-01-17 12:06:01 UTC,-73.978196,40.729541,-73.980805,40.751351,1
15115,15115,5.5,2013-07-01 21:45:00 UTC,-73.98779,40.765137,-73.98516500000002,40.757037,5
15116,15116,7.5,2014-02-24 14:39:33 UTC,-73.980388,40.759503,-73.990202,40.767058,1
15117,15117,16.1,2009-04-23 19:48:00 UTC,-73.954042,40.788235,-74.007277,40.743737,1
15118,15118,8.1,2011-01-08 13:09:00 UTC,-74.004275,40.718492,-73.98535,40.727663,1
15119,15119,9.7,2012-02-10 10:34:56 UTC,-73.955639,40.78290300000001,-73.959498,40.76025300000001,1
15120,15120,6.5,2012-03-28 11:00:00 UTC,-73.97241700000002,40.791135,-73.953272,40.7885,1
15121,15121,4.5,2014-01-18 10:57:00 UTC,-73.952815,40.772397,-73.946263,40.781187,1
15122,15122,9.5,2014-07-07 17:04:07 UTC,-73.973871,40.764324,-73.98611899999999,40.757657,1
15123,15123,5.5,2014-12-05 19:05:00 UTC,-73.915452,40.760467,-73.92068499999998,40.754497,5
15124,15124,5.3,2010-09-19 09:50:13 UTC,-73.96006,40.770504,-73.961607,40.780137,4
15125,15125,8.9,2011-05-30 10:40:38 UTC,-73.991232,40.734913,-73.992246,40.758826,1
15126,15126,12.9,2011-10-17 11:49:00 UTC,-73.99767299999998,40.741123,-73.958792,40.760507,2
15127,15127,3.7,2012-08-14 18:39:00 UTC,-73.98836,40.77919,-73.984047,40.777907,1
15128,15128,40.8,2012-10-09 13:17:58 UTC,-73.988011,40.758432,-73.87071999999998,40.774031,2
15129,15129,16.0,2013-01-22 22:51:39 UTC,-74.005015,40.740897,-73.959152,40.780615,2
15130,15130,5.5,2013-06-15 03:27:52 UTC,-73.986086,40.757483,-73.993599,40.74325,1
15131,15131,8.1,2010-06-11 18:53:00 UTC,-73.981365,40.737107,-74.00228800000002,40.733148,5
15132,15132,13.0,2012-10-02 13:45:00 UTC,-73.954782,40.76564000000001,-73.97305300000002,40.75137700000001,2
15133,15133,6.0,2013-12-13 02:30:00 UTC,-74.002217,40.725552,-73.990555,40.7192,1
15134,15134,7.7,2011-01-10 07:37:19 UTC,-73.981195,40.781499,-73.97869399999998,40.762437,1
15135,15135,5.0,2012-09-25 06:00:00 UTC,-73.98938299999998,40.773405,-73.981297,40.781957,1
15136,15136,7.5,2013-01-17 07:47:44 UTC,-73.990245,40.73301,-73.97776800000003,40.751927,1
15137,15137,6.5,2009-07-21 21:52:00 UTC,-73.99753199999998,40.72127800000001,-73.984477,40.726487,2
15138,15138,10.5,2012-04-25 21:45:00 UTC,-73.9864,40.73205,-73.979083,40.761977,1
15139,15139,4.5,2013-03-28 15:45:00 UTC,-73.985637,40.762882,-73.98938000000003,40.76785,1
15140,15140,7.5,2013-01-09 23:17:24 UTC,-73.994132,40.690753,-73.97166899999998,40.691925,2
15141,15141,9.4,2009-01-31 00:47:37 UTC,-73.98196300000002,40.757677,-73.952267,40.779188,4
15142,15142,15.3,2010-01-07 02:47:00 UTC,-73.960238,40.71558,-73.883377,40.755238,1
15143,15143,8.1,2011-11-11 21:57:26 UTC,-73.949505,40.78155200000001,-73.971738,40.763776,3
15144,15144,10.5,2012-06-02 19:10:32 UTC,-73.98738399999998,40.75085,-73.98060100000002,40.765028,1
15145,15145,5.5,2013-07-09 15:07:57 UTC,-73.965801,40.765319,-73.954776,40.769107,1
15146,15146,11.0,2014-11-12 23:29:00 UTC,-73.98241,40.75272,-73.9518,40.7755,1
15147,15147,7.0,2013-01-04 06:56:25 UTC,-74.00884,40.706483,-74.013172,40.71507,1
15148,15148,9.3,2009-03-05 21:06:00 UTC,-73.97694200000002,40.757765,-73.982842,40.731458,5
15149,15149,6.9,2010-09-24 09:43:18 UTC,-74.010438,40.720253,-74.01349499999998,40.703409,1
15150,15150,7.7,2011-11-08 18:10:06 UTC,-73.985908,40.759103,-73.985371,40.768619,3
15151,15151,4.5,2012-12-10 12:15:00 UTC,-73.986735,40.742452,-73.982105,40.74974,1
15152,15152,7.5,2013-01-13 04:00:11 UTC,-73.996427,40.75992,-73.991892,40.743838,1
15153,15153,5.3,2011-01-26 10:37:37 UTC,-73.992623,40.764248,-74.005133,40.751367,1
15154,15154,7.7,2011-07-01 18:53:21 UTC,-73.972,40.7944,-73.9568,40.8,1
15155,15155,9.5,2012-10-23 16:13:58 UTC,-73.971549,40.764823,-73.989457,40.742154,2
15156,15156,10.2,2009-02-05 21:05:55 UTC,-73.97603199999998,40.750749,-73.943878,40.747455,1
15157,15157,10.9,2009-11-05 08:39:04 UTC,-73.97119,40.75155,-73.991228,40.739035,1
15158,15158,6.5,2013-03-01 13:38:26 UTC,-73.973228,40.757725,-73.98101199999998,40.75873,1
15159,15159,18.0,2013-11-14 07:24:18 UTC,-73.98235,40.773954,-74.01510400000002,40.71400300000001,1
15160,15160,6.5,2010-03-19 20:10:57 UTC,-73.994624,40.74016,-73.985827,40.733644,1
15161,15161,36.83,2013-04-28 04:28:00 UTC,-73.97527,40.735427,-73.817114,40.711693,1
15162,15162,12.0,2014-03-03 15:54:13 UTC,-73.98944200000003,40.762717,-73.993675,40.729835,1
15163,15163,5.7,2010-02-02 00:09:33 UTC,-73.96793000000002,40.755314,-73.985871,40.762222,1
15164,15164,4.5,2013-12-09 03:57:02 UTC,-73.988483,40.76075,-73.988223,40.756513,1
15165,15165,4.5,2014-05-19 14:33:00 UTC,-73.98132199999998,40.781175,-73.987748,40.775487,1
15166,15166,7.3,2010-10-18 21:04:00 UTC,-73.954086,40.77894600000001,-73.966798,40.78895900000001,1
15167,15167,12.1,2011-07-04 18:24:25 UTC,-73.994508,40.748776,-73.978464,40.786678,1
15168,15168,10.9,2012-02-06 18:56:17 UTC,-73.981573,40.760527,-73.973465,40.795427,1
15169,15169,8.9,2012-08-30 12:17:48 UTC,-73.974393,40.791393,-73.98344399999998,40.767535,1
15170,15170,7.0,2014-08-07 18:44:00 UTC,-73.99934499999998,40.749767,-74.008262,40.736837,1
15171,15171,6.9,2009-08-13 12:04:00 UTC,-73.998677,40.726653000000006,-73.991333,40.745077,1
15172,15172,10.5,2010-03-19 20:41:52 UTC,-74.00842800000002,40.711375,-73.986042,40.719459,1
15173,15173,5.3,2011-04-09 03:07:00 UTC,-74.00795699999998,40.725783,-73.9957,40.730868,2
15174,15174,7.5,2014-05-10 12:40:09 UTC,-73.977704,40.753855,-73.99544,40.759067,1
15175,15175,4.1,2010-06-16 10:24:20 UTC,-73.973867,40.751443,-73.969432,40.76106400000001,1
15176,15176,6.1,2012-06-26 13:17:00 UTC,-74.001357,40.719998,-74.004802,40.715125,1
15177,15177,7.3,2010-09-01 22:32:00 UTC,-73.98360500000003,40.744013,-74.00509,40.740755,2
15178,15178,49.57,2010-11-03 18:06:00 UTC,-73.783893,40.64863,-73.948913,40.822512,1
15179,15179,8.1,2012-03-08 09:58:00 UTC,-73.980467,40.742442,-73.990092,40.74841,1
15180,15180,12.1,2011-09-05 19:54:00 UTC,-73.988353,40.74881,-73.96773,40.79289,3
15181,15181,6.9,2012-04-14 15:00:58 UTC,-73.95468199999998,40.77803,-73.973405,40.791101,1
15182,15182,7.4,2009-02-02 23:53:29 UTC,-73.98801,40.743467,-73.965822,40.758973,1
15183,15183,14.9,2009-07-11 09:45:00 UTC,-73.94919,40.776767,-73.992542,40.741723,5
15184,15184,6.1,2012-06-15 21:14:00 UTC,-73.98224499999998,40.764515,-73.99131700000002,40.751415,1
15185,15185,5.5,2013-08-11 11:03:00 UTC,-74.001388,40.741182,-73.99342,40.75223,1
15186,15186,4.0,2014-12-20 13:20:00 UTC,-73.9772,40.74214,-73.97105,40.74604,2
15187,15187,7.0,2014-01-01 16:18:10 UTC,-73.982478,40.751692,-73.99519699999998,40.731588,1
15188,15188,10.5,2009-08-02 15:05:47 UTC,-73.984199,40.780164,-73.947633,40.804746,1
15189,15189,22.5,2013-07-10 09:02:24 UTC,-74.016789,40.709294,-73.977999,40.751185,1
15190,15190,13.0,2015-04-05 20:13:41 UTC,-73.97627258300781,40.7859001159668,-73.96344757080078,40.75943374633789,2
15191,15191,8.5,2010-05-13 07:01:24 UTC,-73.959458,40.798858,-73.971526,40.76570200000001,1
15192,15192,8.5,2014-12-20 19:35:00 UTC,-73.96769,40.75592,-73.98748,40.73259,1
15193,15193,8.9,2010-07-28 13:17:26 UTC,-73.99326500000002,40.724261,-74.01283199999997,40.707435,1
15194,15194,5.7,2010-11-14 23:24:41 UTC,-73.997222,40.719311,-73.987125,40.711497,1
15195,15195,12.9,2011-10-09 14:09:25 UTC,-73.9512,40.785685,-73.983025,40.754772,1
15196,15196,4.5,2009-11-03 14:11:04 UTC,-74.001875,40.728475,-73.99882099999998,40.734565,1
15197,15197,29.7,2011-02-14 14:08:49 UTC,-73.993284,40.747387,-73.861449,40.768186,1
15198,15198,7.3,2011-03-10 13:12:00 UTC,-73.97747,40.74219,-73.97834499999998,40.713482,1
15199,15199,57.33,2013-09-05 23:49:37 UTC,-73.789879,40.643956,-73.992121,40.735529,1
15200,15200,30.5,2010-08-15 05:56:25 UTC,-73.990815,40.736393,-73.812455,40.725135,1
15201,15201,6.1,2011-03-09 09:52:00 UTC,-74.001665,40.750953,-73.990117,40.757235,1
15202,15202,7.5,2014-01-05 03:42:11 UTC,-73.982924,40.756324,-73.993175,40.752879,1
15203,15203,3.5,2014-04-09 21:27:16 UTC,0.0,0.0,0.0,0.0,1
15204,15204,4.9,2011-02-08 22:31:03 UTC,-73.979485,40.776429,-73.974643,40.787539,1
15205,15205,17.7,2012-05-19 15:39:00 UTC,-73.97135,40.764058,-74.01151,40.719662,5
15206,15206,3.7,2009-10-20 00:34:00 UTC,-73.986403,40.741137,-73.979998,40.748762,1
15207,15207,34.44,2014-05-14 20:02:15 UTC,-73.990215,40.756446,-73.907818,40.90459,1
15208,15208,7.5,2014-11-09 18:01:21 UTC,-73.985663,40.74151,-73.979025,40.75876,2
15209,15209,10.5,2015-01-23 13:49:00 UTC,-73.98989868164062,40.72566223144531,-73.98043823242188,40.751140594482415,2
15210,15210,9.7,2010-05-25 00:19:00 UTC,-73.98745500000003,40.754925,-74.000777,40.71851,1
15211,15211,13.0,2015-05-07 19:29:32 UTC,-73.97107696533203,40.75520706176758,-73.9876251220703,40.738861083984375,1
15212,15212,4.9,2009-01-26 19:45:00 UTC,-73.953455,40.778528,-73.969513,40.785157,3
15213,15213,3.7,2010-07-24 07:05:23 UTC,-73.97681700000003,40.752321,-73.98275500000003,40.756817,1
15214,15214,18.9,2010-08-08 04:05:00 UTC,-73.99940500000002,40.747778,-73.94569200000002,40.807752,1
15215,15215,11.7,2012-05-19 23:03:00 UTC,-73.984927,40.768492,-73.987387,40.733342,2
15216,15216,10.0,2013-04-08 09:00:42 UTC,-73.98245,40.759842,-73.956251,40.77949,1
15217,15217,7.3,2009-12-31 15:43:00 UTC,-73.978875,40.764193,-73.956462,40.783875,4
15218,15218,3.7,2010-02-13 22:40:00 UTC,-73.97699,40.787608,-73.98290300000002,40.782065,1
15219,15219,10.1,2010-12-19 12:53:42 UTC,-73.989174,40.778009,-73.954626,40.765691,1
15220,15220,6.5,2011-10-06 08:01:11 UTC,-73.947627,40.771195,-73.96321999999998,40.773405,1
15221,15221,6.5,2012-03-04 22:00:00 UTC,-73.984677,40.736782,-74.001437,40.751385,5
15222,15222,10.0,2013-10-23 16:44:48 UTC,-73.97855,40.777473,-73.962982,40.767598,1
15223,15223,15.0,2014-06-17 15:28:00 UTC,-73.96425699999998,40.776312,-73.985415,40.747232,2
15224,15224,7.7,2009-07-21 13:58:00 UTC,-74.00295799999998,40.749213,-73.995138,40.734227,2
15225,15225,6.1,2010-01-16 14:05:48 UTC,-73.96665899999998,40.764242,-73.974575,40.752253,1
15226,15226,19.7,2010-04-28 20:51:00 UTC,-73.981868,40.765373,-73.95555,40.70846,2
15227,15227,5.5,2013-10-24 08:18:03 UTC,-73.984115,40.775095,-73.98043299999998,40.78586,1
15228,15228,6.5,2014-04-23 07:25:00 UTC,-73.978452,40.752765,-73.995855,40.759847,1
15229,15229,6.1,2009-12-12 03:35:42 UTC,-73.97936899999998,40.723405,-73.988843,40.734817,1
15230,15230,4.5,2011-06-10 07:11:05 UTC,-74.002935,40.73879,-74.002935,40.73879,1
15231,15231,11.0,2013-10-09 14:39:00 UTC,-73.96736700000002,40.803455,-73.98410799999998,40.770297,1
15232,15232,10.0,2014-01-25 16:44:00 UTC,-73.97137,40.76300000000001,-73.94648000000002,40.77661,1
15233,15233,8.0,2014-07-01 23:41:51 UTC,-74.001414,40.739155,-73.986086,40.726497,1
15234,15234,20.5,2009-09-23 19:35:00 UTC,-73.98454,40.728862,-73.903113,40.701587,5
15235,15235,16.9,2012-09-01 02:56:00 UTC,-73.97792,40.783772,-73.926165,40.827685,5
15236,15236,20.5,2012-11-25 00:49:00 UTC,-74.01185799999998,40.703817,-73.956457,40.770772,1
15237,15237,32.5,2014-12-17 16:02:23 UTC,-73.874512,40.774062,-73.74625,40.775767,1
15238,15238,6.0,2015-03-31 09:57:46 UTC,-73.95440673828125,40.77842330932617,-73.94679260253906,40.784576416015625,1
15239,15239,4.5,2011-06-23 16:33:00 UTC,-73.997545,40.756512,-73.988047,40.769652,1
15240,15240,9.3,2012-05-03 00:29:44 UTC,-74.00299100000002,40.733406,-73.976934,40.759257,2
15241,15241,9.3,2009-06-23 08:59:48 UTC,-73.98060500000003,40.750537,-74.00818199999998,40.737916,1
15242,15242,5.7,2010-08-01 13:36:44 UTC,-73.99091899999998,40.75574500000001,-73.980411,40.74576,2
15243,15243,10.9,2011-08-19 01:15:00 UTC,-73.94738000000002,40.711307,-73.999987,40.728507,1
15244,15244,9.5,2013-07-30 08:26:00 UTC,-73.969897,40.755962,-73.969367,40.764475,1
15245,15245,4.5,2013-09-11 10:28:33 UTC,-73.960931,40.77225,-73.965743,40.76920300000001,1
15246,15246,9.0,2014-08-07 18:59:07 UTC,-74.007438,40.743404,-73.99540400000002,40.759745,1
15247,15247,8.1,2011-10-30 09:27:08 UTC,-73.96504,40.755247,-73.981269,40.768212,1
15248,15248,4.1,2012-01-08 14:11:55 UTC,-73.98805300000002,40.764633,-73.992729,40.758238,1
15249,15249,10.5,2012-08-08 22:57:00 UTC,-73.986078,40.761282,-74.005332,40.740447,1
15250,15250,5.5,2014-09-07 07:23:18 UTC,-73.97729,40.75213400000001,-73.977552,40.742437,1
15251,15251,4.9,2009-07-31 19:23:15 UTC,-74.006803,40.729823,-74.004389,40.740569,1
15252,15252,11.3,2011-10-08 19:18:00 UTC,0.0,0.0,0.0,0.0,3
15253,15253,4.5,2013-01-11 18:14:00 UTC,-73.977897,40.754695,-73.97115699999998,40.75605,1
15254,15254,6.0,2014-10-26 04:57:00 UTC,-73.92508199999997,40.762282,-73.911835,40.776977,1
15255,15255,5.5,2015-02-09 11:14:02 UTC,-73.95482635498048,40.77751159667969,-73.94844818115234,40.77138137817383,1
15256,15256,8.5,2010-01-07 11:41:00 UTC,-74.00843,40.721063,-74.004267,40.710097,1
15257,15257,2.5,2013-12-29 10:31:50 UTC,-73.972531,40.793902,-73.941171,40.851416,1
15258,15258,11.0,2014-04-22 14:39:39 UTC,-73.781933,40.644779,-73.980696,40.750796,1
15259,15259,11.3,2009-07-20 07:26:00 UTC,-73.958938,40.768037,-73.99388499999998,40.750022,1
15260,15260,5.7,2010-10-27 08:11:00 UTC,-73.975488,40.751347,-73.987868,40.74922,1
