,xCoord,yCoord,competitor
70,0.24161281726954104,0.7628484775477259,Susan
71,0.22333241675021,-0.146061174719974,Kate
72,-0.67158822747013,0.5531904048216171,Susan
73,0.41952407757127796,-0.7599270789776128,Susan
74,0.5098912687561861,0.791498354153422,Michael
75,0.8270619692075799,0.448547437810281,Michael
76,-0.148778142601661,0.963751043237548,Michael
77,-0.291626905688038,0.0342905077358031,Kate
78,0.729392942109725,-0.19449245623701997,Susan
79,0.47481343331805,-0.841047506514923,Michael
80,-0.04241890612667901,-0.32219920745437497,Kate
81,-0.0339123209151921,0.703451548873716,Susan
82,0.965759001088022,0.10504461010605902,Michael
83,0.21959463620049,-0.30553844862448903,Kate
84,-0.650789762836511,0.406520990492855,Susan
85,-0.8859243203606669,-0.415196324057575,Michael
86,0.871772819398187,-0.418559055211991,Kate
87,-0.1136271856034,0.5293389514590979,Steve
88,-0.0350957269632105,0.37728008565088506,Kate
89,-0.30573063734532396,-0.25710272009274504,Kate
90,-0.36701095334865996,0.672244071756327,Susan
91,-0.348659652259852,0.0350861683459668,Kate
92,0.612770195477136,0.5184479372550139,Susan
93,0.977375992466945,0.0202962561873595,Michael
94,0.261538000341517,-0.36120725442451795,Steve
95,-0.19732234705972002,0.0962042723904901,Steve
96,-0.24426417260087502,0.6389234256438829,Kate
97,-0.0352086675074125,-0.202181496452036,Steve
98,0.16005215568715303,-0.589478226582199,Steve
99,-0.0936090977813554,-0.254706285166442,Steve
100,0.46806328653254703,-0.741392424577004,Susan
101,-0.694850821985846,0.652219384241507,Michael
102,-0.7800914029052309,-0.00614870790722902,Susan
103,0.8768594114896721,0.0449323469401708,Susan
104,-0.324113276020055,-0.312521200275099,Kate
105,0.233583262164061,-0.940008391620076,Michael
106,-0.7976606551283572,-0.378765866962111,Susan
107,-0.182999382613809,0.9678188905050129,Michael
108,0.20726698866529,0.44703717212953603,Steve
109,-0.9008854712253391,0.0231709211786465,Michael
110,0.9661239966875731,0.0481340905248778,Michael
111,0.0139669033243026,-0.372385148037761,Steve
112,-0.8653461635703521,0.327578512580103,Michael
113,-0.18582017313758603,-0.473510049346319,Steve
114,0.0194664204553485,-0.839586997366101,Susan
115,0.10010403840791,-0.013848099192148,Kate
116,-0.268279529573964,-0.43903117045140794,Steve
117,0.34170722498800704,0.6083966526772341,Kate
118,-0.31905904415379305,-0.289588697934412,Kate
119,0.23333707009861399,-0.325503704233292,Steve
120,-0.274910813123257,0.0346751859286674,Kate
121,-0.155734858022576,-0.286206315358308,Steve
122,0.0764159385530596,0.0503668048439409,Kate
123,-0.90953923194326,0.219225262214537,Michael
124,-0.201091339140927,0.596235609444808,Kate
125,-0.265869680005341,0.5227588742502021,Kate
126,0.0770593865274914,-0.44242940904223604,Michael
127,0.165061465224293,0.35153948227309,Steve
128,0.7781352946000392,0.378081054820085,Susan
129,-0.5966760552840489,-0.704020827000226,Michael
130,0.633653378692821,-0.302520839925009,Susan
131,-0.18657133028821699,0.7120800505339621,Susan
132,-0.5737721949910971,-0.49171698494299504,Susan
133,-0.0871366480520736,-0.531108897708496,Steve
134,0.0604982643565965,0.9500816918955459,Michael
135,0.0629494558444126,-0.9935474752347271,Michael
136,-0.295939629559755,-0.579369822132741,Kate
137,-0.22798355141135898,-0.628062282909147,Kate
138,0.599487747969272,0.49895172044583797,Susan
139,0.172240669591785,-0.598923727593232,Steve
140,-0.954499514323802,-0.298096076469338,Michael
141,-0.68565913553437,0.517770090519089,Kate
142,-0.8721909873669159,-0.45856300267360905,Michael
143,-0.23390798871177,0.37911941434343605,Steve
144,0.0702853688668754,-0.3719250980403429,Steve
145,0.0404566795313925,0.401717463470341,Steve
146,-0.0989216072662221,0.24727898227299203,Steve
147,-0.44965578786212496,-0.287066382061247,Kate
148,0.655630569152631,-0.607994185865,Susan
149,-0.18754293959579102,0.423003505852169,Kate
150,0.0161283782652652,0.567245540331579,Steve
151,-0.136850889223211,-0.91957126137637,Michael
152,-0.851861782348831,0.35412952889753996,Michael
153,0.102832731323052,-0.008864121593293459,Steve
154,-0.13202673633059597,0.34557811118819803,Susan
155,0.575637264398694,0.554490375359298,Susan
156,0.5390620963564849,0.465165068531941,Susan
157,0.0636205685451059,-0.45655592865961,Kate
158,-0.478189301468252,0.565875237494484,Susan
159,0.212932498110447,0.785722576847044,Susan
160,-0.15020384913704798,-0.480869909023104,Steve
161,-0.28037652445380495,-0.633058012093125,Kate
162,-0.253573921923002,0.712712318814963,Susan
163,0.20582170699770302,0.16342468294044002,Steve
164,0.6928784633717779,-0.6302249431832261,Kate
165,0.0105202166357512,0.711845337018175,Susan
166,-0.0391124081570491,-0.147770302064663,Kate
167,-0.5894966494644871,0.387598442852192,Susan
168,-0.260391311727452,0.401365130530226,Steve
169,0.17848689257482,0.577637368544807,Steve
170,-0.3601792419296479,-0.590207244769427,Kate
171,-0.306802412103938,0.578249522613241,Kate
172,0.197603078710156,0.19319305226386999,Steve
173,0.0447104360684195,-0.07841351876182599,Steve
174,0.858087462294004,0.3498190389698239,Michael
175,0.0900807931266831,-0.5829162582031279,Steve
176,0.28840559330380605,0.878580998042904,Michael
177,0.6792181613772221,-0.608737773988039,Michael
178,0.869180554811646,-0.378040802169576,Michael
179,0.915616405082486,-0.138376789300912,Michael
180,0.14182616456858402,-0.0174762703662279,Kate
181,0.7588645380722641,0.6449521167502751,Michael
182,-0.0826366915921527,0.504724576781223,Steve
183,-0.533125005929339,-0.660194369806876,Susan
184,0.0458690215041208,-0.824831845713609,Susan
185,0.400316853848793,-0.81200260960475,Michael
186,0.8435152488677159,0.531254412817695,Michael
187,-0.909127480644714,-0.058003028922664,Michael
188,0.0156754779958149,0.253349444240001,Steve
189,-0.179299561840095,0.5853569289053989,Kate
190,-0.1979251934284,-0.198753921800958,Steve
191,-0.9439175117047329,-0.0349008157808603,Michael
192,0.710018878176334,0.6966871794916579,Michael
193,0.283072848106775,-0.332153350568974,Kate
194,0.8934970970791429,-0.218880538556226,Michael
195,-0.42073683803149603,0.8749204738260579,Michael
196,0.18164483605751297,-0.483353968340246,Steve
197,0.0666218740017916,-0.543095446741956,Steve
198,-0.307904726034417,-0.8687616378901669,Michael
199,0.62848547252425,-0.43055754958219605,Susan
200,0.24793879006499397,0.338125632293859,Steve
201,-0.186730731468673,0.233058296054107,Steve
202,-0.897452338051067,-0.08952379261811301,Michael
203,-0.0472037451348403,0.251318722720191,Steve
204,0.81755477399092,-0.17246478243256197,Susan
205,-0.0784576622806457,0.40262554188792293,Steve
206,-0.6818314925536529,0.268094242713232,Susan
207,-0.487784345102666,0.733820301926932,Susan
208,0.0374101746222782,-0.221154926443978,Steve
209,0.0187614054203846,-0.0318039216415843,Steve
210,0.84086098967449,-0.49182412860340796,Michael
211,-0.738457473716935,0.014913155686017998,Susan
212,-0.259355344493318,0.528571127818639,Steve
213,0.27997296862459004,-0.6192667976066899,Kate
214,-0.0338254518154437,-0.22610674798393104,Steve
215,0.000619156509945002,0.33141074771115303,Kate
216,0.35620035009533,-0.41012104497352897,Kate
217,0.44697070229945207,0.5854640117041939,Susan
218,-0.401542197125502,0.6918017156939771,Susan
219,-0.677289378041038,0.572359128831316,Susan
220,0.6929334802007121,-0.6192525805599001,Michael
221,-0.7940457669814709,-0.295313283426742,Susan
222,0.483190747711056,-0.5661939890629859,Susan
223,0.827282521703351,0.0280796101758105,Susan
224,-0.154848658811205,0.0352933845976074,Steve
225,0.95476929511651,0.00817970487103644,Michael
226,0.7353983986720641,0.5796961335785009,Michael
227,0.7861581462144059,0.37409767168393,Susan
228,0.123787474087539,-0.272267921523067,Steve
229,-0.291399775133448,-0.6484633370863799,Kate
230,0.5815453327812541,0.6899686778362739,Michael
231,-0.901548786127879,-0.24532557333954896,Michael
232,0.686668268730622,0.224073788598249,Susan
233,-0.614875303840036,0.524379765904826,Susan
234,0.6489593205800711,0.455200379507471,Susan
235,0.159220963549952,-0.5519681101805191,Susan
236,-0.139376630506108,0.1214281696754,Steve
237,0.29897515523805895,-0.5624077933124909,Kate
238,-0.0368431152785542,0.410768626904384,Steve
239,0.44262268085214895,0.584118315933145,Susan
240,0.273501803545135,0.0645828718718339,Steve
241,0.807548312087772,0.0880543144157926,Susan
242,-0.303486252792308,0.644409379987221,Kate
243,0.19816543902750802,-0.674646424856188,Susan
244,0.00917546166289929,0.47005477068735496,Susan
245,-0.351431120476682,-0.684713876403836,Susan
246,0.101875395941961,0.7336167929715469,Susan
247,-0.36872854788482207,-0.601232276455954,Kate
248,0.9268903634945358,0.12257208031871698,Michael
249,0.409578197031113,-0.8077235402588159,Michael
250,-0.664361621821457,-0.324334064851778,Susan
251,0.16205229610709398,0.5929223039188131,Steve
252,-0.0106935646834537,0.9943436230228199,Michael
253,0.33980887199194393,0.6110372463951861,Kate
254,-0.612663989291282,0.558270259716094,Michael
255,0.196457077545871,-0.538356420056982,Kate
256,-0.263479248685766,-0.56819117177946,Kate
257,0.830557593537389,0.0288817360652013,Susan
258,-0.727887709242256,0.301274882131888,Susan
259,0.0732872215385643,0.550823516382728,Kate
260,0.15951600588280102,-0.332589064683793,Kate
261,0.316339567429871,-0.9388784470808391,Michael
262,0.00983560661774574,0.298771111217601,Steve
263,0.0581027691456317,0.0824335561757091,Steve
264,-0.8080710552444219,0.43888925637225895,Michael
265,0.47850265314943896,-0.852163100149841,Michael
266,-0.3122480295098,-0.0257047603617912,Kate
267,0.0834985085426088,0.20668723883533702,Susan
268,-0.12325939966150001,-0.597437042734945,Michael
269,-0.515221487719284,0.00744860620706977,Michael
270,-0.560099624539078,-0.6505634433583579,Susan
271,-0.14240547199952697,-0.0335360221247408,Kate
272,-0.782962796733947,0.577743089928082,Michael
273,-0.28931608927532004,-0.583182456576881,Kate
274,-0.147361473379771,-0.517561170395253,Susan
275,0.15596652943623998,0.876478998477107,Susan
276,0.91903252188951,0.241786755647897,Michael
277,-0.21087359521935198,0.8256604496287601,Susan
278,-0.29510593634747306,-0.846536397070917,Kate
279,0.23455466920907103,0.319274971424898,Steve
280,0.751537592830954,-0.19280562465978301,Susan
281,0.3413883313072669,0.828132567034734,Susan
282,0.890004520238854,0.15712541259786802,Kate
283,-0.283733345653205,-0.5627921586548951,Kate
284,-0.6521942563843289,0.5735066472327421,Steve
285,-0.234611443928188,-0.476209690279976,Kate
286,-0.752553274967956,0.466693508469241,Susan
287,0.316152388154877,-0.916495789896749,Steve
288,0.4767935703281121,-0.0942809099622177,Susan
289,-0.8319507447099971,-0.511459293008762,Michael
290,0.102076010451176,-0.468550453605149,Steve
291,0.387015686649765,0.79926135439054,Susan
292,-0.39965318925618104,-0.738195666124331,Susan
293,0.7605834096560781,0.251535559113016,Susan
294,0.91631977762936,0.0586397236291257,Michael
295,0.0821031439078061,-0.721407343423917,Susan
296,0.45438873391052703,-0.5685883290089829,Susan
297,-0.10509586273667099,0.160033248092159,Steve
298,0.0449727146879062,-0.5500692962035639,Steve
299,-0.86101584220236,0.230693332512207,Susan
300,0.947429090600626,0.236079582764258,Michael
301,0.33249611842670096,0.0035046168251894,Kate
302,-0.601147754245445,0.404815762450728,Susan
303,0.144285468453112,0.5814748276455489,Kate
304,-0.0759416997496062,0.574400280854272,Kate
305,-0.229536681635198,0.485220816958242,Steve
306,0.805659823865249,-0.541282881479579,Michael
307,-0.7354803669744291,0.49029102453825896,Susan
308,-0.892479708852713,-0.131475293064851,Michael
309,0.967988747820684,-0.23856165404203103,Michael
310,-0.598097150806433,-0.7547064904886559,Michael
311,-0.880330658356242,0.159669236499992,Susan
312,-0.146210218804127,0.564332497989525,Kate
313,0.7337246339449799,0.26493021266230105,Susan
314,0.7068265823689871,0.0811518518979348,Susan
315,0.21798522050127697,-0.0554510723510168,Steve
316,0.944625971022374,0.0353986293816301,Michael
317,0.253341289419776,-0.18169849168076102,Kate
318,0.955641144919264,0.126506608072411,Michael
319,0.07746742918502299,-0.32563464354592203,Steve
320,-0.305620995480539,-0.611602971988535,Kate
321,0.984236081993636,0.135576911214039,Michael
322,0.19714777052570603,-0.12432053849356599,Steve
323,-0.21911005005353498,0.706995381882465,Kate
324,-0.620691127088756,0.4701853720805921,Susan
325,-0.146210218804127,0.564332497989525,Kate
326,-0.35641255926676296,-0.594932400708656,Kate
327,0.241679346204965,-0.49728636067567994,Kate
328,-0.35502427427078903,-0.0921512499900729,Kate
329,0.357528675391377,-0.9038609692505899,Michael
330,0.0816516691753135,0.10772156004122001,Steve
331,0.6889589639608722,0.676938235603154,Michael
332,-0.4577349675959871,0.644834242261265,Susan
333,0.228060792667102,0.845957858012966,Susan
334,0.770492163625692,0.48464026411584205,Michael
335,-0.08724665573744,-0.578655630768245,Steve
336,-0.31317479360003997,0.5702723545826329,Kate
337,0.209048195344175,-0.0773981114082232,Steve
338,-0.946891986016515,0.217008343670158,Michael
339,-0.202475435579882,0.18743626720613601,Kate
340,-0.13405320565190698,-0.8611457208311529,Susan
341,0.172663315257431,0.21078701370087502,Steve
342,0.9655307583318491,-0.14875648427697902,Michael
343,0.0235948644346867,-0.910366731999441,Michael
344,-0.7060297475882711,0.0812178514697045,Susan
345,0.10220133721138,-0.0459063854187076,Steve
346,-0.873208595534381,0.415050436924528,Michael
347,-0.150632107151041,0.463665981043068,Kate
348,0.16735998031212804,0.0893204976134884,Kate
349,0.921083484871611,0.283517970643839,Michael
350,0.143180934353146,-0.7381911166804351,Susan
351,0.18847935084417303,0.503189761460094,Kate
352,-0.7205467398491551,-0.37001561700274793,Susan
353,-0.7688228180195921,0.47701799010201795,Michael
354,0.0705112889061045,0.426206790264756,Steve
355,-0.796899586106953,-0.46133848654842396,Michael
356,-0.7422531027808431,0.640061191316997,Michael
357,-0.00325976846971094,-0.332836953043637,Steve
358,0.212405884411216,0.288318566348107,Steve
359,-0.22487716320548,-0.302802234667841,Kate
360,0.230234960984939,-0.0927431245866894,Steve
361,0.6178512595285,-0.662889236005062,Michael
362,-0.13508950416475,0.277718459160325,Steve
363,0.34802688815957694,-0.7929466188651719,Kate
364,0.718897835787474,-0.564538618333973,Michael
365,0.126698009196926,0.3737515455749871,Kate
366,0.326348328547924,-0.6864000521895229,Susan
367,0.27699884547490505,-0.32757207677490996,Kate
368,0.427481644800461,0.873965784330842,Michael
369,-0.43078196826563103,-0.8972481044208579,Michael
370,0.17007200690312801,-0.590825118288926,Steve
371,0.219929986382787,0.7898875150612008,Susan
372,-0.0569048230995608,-0.233745613249243,Steve
373,0.497583147964531,-0.239116531037236,Steve
374,-0.905839684646273,-0.20165302515023198,Michael
375,0.214726351625286,0.18389446391964398,Steve
376,0.815858958569476,-0.459817031814124,Michael
377,-0.8110456251084609,-0.580495911627389,Michael
378,-0.544801842682847,0.704175573125522,Susan
379,-0.121532161252131,-0.387134018562318,Steve
380,0.45540781614581605,0.615428813105128,Kate
381,0.0544623258961966,0.276131038515894,Steve
382,-0.299782840966747,0.6833856293733112,Susan
383,-0.0354360844195368,0.9629265341953921,Michael
384,0.0569656774725746,-0.10498345548995301,Steve
385,0.0771640970390531,-0.958837409563735,Michael
386,-0.33747177867934103,0.0246581473597751,Kate
387,-0.8050364848047209,0.161339453650609,Susan
388,-0.11147732788833699,0.9245602157796801,Michael
389,-0.333399427553172,-0.9178198176730791,Michael
390,0.148746686939656,-0.482545921876154,Steve
391,-0.4722645171956599,0.627093622825161,Susan
392,-0.7869218939386999,-0.44771894246968297,Michael
393,-0.435227346790794,-0.5563789406138989,Susan
394,-0.708067919145932,0.297341796744908,Kate
395,0.14182616456858402,-0.0174762703662279,Kate
396,0.7797582528524859,-0.10123548336839,Susan
397,-0.183238701172905,-0.415877042184202,Kate
398,0.109324498550657,-0.870330246932785,Susan
399,-0.679227839198146,0.601201171054171,Michael
400,0.0946298974757042,-0.33849410326662305,Steve
401,0.150949663761923,-0.457120660686175,Steve
402,-0.102304703395576,0.46526704263878205,Steve
403,-0.565423400471074,0.551155948458463,Susan
404,-0.208554414173965,-0.188668550037138,Steve
405,0.0925343133235891,-0.162098533568888,Steve
406,0.11752594150968598,-0.9542295409712209,Michael
407,0.0890355415741077,0.229465853895361,Kate
408,0.0961346927340502,0.252217625385055,Kate
409,-0.24998896713522303,0.356024640983769,Steve
410,0.304720906685097,-0.0392368383062589,Kate
411,-0.6636291663260749,0.616341076988931,Michael
412,0.7875255205500041,0.39628768032981604,Susan
413,-0.0114964203253376,-0.0934735261371973,Steve
414,0.916136036086262,0.0116238363759293,Michael
415,0.5795075735673461,0.414686745569302,Kate
416,-0.173908461761669,-0.499498157060574,Steve
417,0.000619156509945002,0.33141074771115303,Kate
418,0.18525422522212698,0.101746653273024,Steve
419,0.727847963195502,0.48898105023929606,Kate
420,0.115152357910266,-0.0131076212831802,Kate
421,-0.3425261574574389,0.29774218101697103,Michael
422,0.26254143481803,-0.813384997136652,Susan
423,-0.610197198708131,0.7673041514326758,Michael
424,-0.215505351631921,0.410340837636734,Steve
425,0.29570609690017,0.9054553110644791,Michael
426,0.36849772648337,0.309734191445591,Kate
427,0.234017116054225,-0.28830848373381895,Kate
428,-0.0376729830888465,0.0574023151167485,Steve
429,-0.4657177151222,0.8263437500762699,Kate
430,0.251037162114491,0.0533435354381951,Kate
431,-0.241755155501553,0.683791644670095,Susan
432,0.13788397398060098,-0.54890940731033,Steve
433,-0.6882589945570411,-0.315589281904273,Susan
434,-0.187246558820566,0.9554606642223079,Michael
435,0.275985169149411,0.326386990636148,Kate
436,0.9444860922753209,-0.165159897943676,Michael
437,-0.966659166570702,-0.172878840930942,Michael
438,0.483471663316812,0.798160825709614,Michael
439,-0.6163428061382571,-0.393817457059216,Kate
440,0.619479005377478,-0.701544546672762,Michael
441,-0.329206020904089,0.320732072590537,Kate
442,-0.21662940028384198,0.714136651696837,Susan
443,-0.0832559884253703,0.204264009301564,Steve
444,-0.888563481229291,0.311297097850124,Michael
445,0.7397884259379971,-0.0037433480771719,Susan
446,0.888835886974773,0.39105987428165995,Michael
447,0.0410727630032362,-0.078967535757308,Steve
448,-0.944701744058161,-0.316743907673988,Michael
449,-0.9684838660915491,-0.159220028434712,Michael
450,-0.21349073613458203,0.269789588813036,Steve
451,-0.329447082416995,-0.58727619948528,Kate
452,-0.0115891047354526,0.49072900699906297,Steve
453,0.514906949791573,0.668078637419121,Susan
454,0.879847804376376,-0.326323269172866,Michael
455,0.0725364777336552,-0.9139764840544871,Michael
456,-0.904365423057044,-0.190064946406376,Michael
457,-0.17364665920671898,0.33219876700444395,Steve
458,0.212697982948,0.44448223883958204,Kate
459,0.20280501406938398,-0.362738264226579,Steve
460,0.710428134533713,0.6388801060624549,Michael
461,-0.502360108801272,0.862387205733913,Michael
462,0.0018980043748469699,-0.0865505776578695,Steve
463,0.125244613455102,-0.29803799606845693,Steve
464,-0.316200668620526,-0.806669088235352,Susan
465,0.930692673294005,0.306234801887274,Michael
466,0.132301798890223,-0.0586786043504746,Steve
467,-0.37164202449873,-0.307810342218271,Kate
468,-0.46304017972813005,-0.6749612415805191,Susan
469,-0.7788810008518471,-0.543674658511784,Michael
470,0.014314671478823999,-0.8652966070111621,Susan
471,-0.08956140089394599,0.7454439583576079,Susan
472,0.6618709919765289,0.424705586359242,Susan
473,-0.0445370063515875,0.507993384014621,Kate
474,-0.606387093902667,0.49933324397637896,Susan
475,-0.230630442768315,0.289939437637007,Kate
476,-0.31274606156651097,-0.642345593744676,Kate
477,0.192401232391153,0.209985522364066,Steve
478,0.182281999023153,-0.5409760500408201,Steve
479,0.0319917713646028,-0.00182908703665695,Steve
480,0.16253695704662302,-0.17734331293539798,Steve
481,-0.217155789488675,0.9309285714258051,Michael
482,-0.0559781929885689,-0.9150811297511329,Michael
483,0.209239824434529,0.19180246053428698,Steve
484,0.5762797097438149,-0.45298480844753997,Susan
485,-0.026359774712667004,0.0113933578403991,Kate
486,0.36256927338822603,0.613533144088621,Steve
487,0.0890344546634288,-0.44662871682315297,Steve
488,0.135300937229989,0.0761908419893192,Steve
489,-0.10923463299905802,-0.757454749060327,Kate
490,-0.0543013043897859,0.987727407293985,Michael
491,-0.0755055773207899,-0.470743407711443,Steve
492,-0.19233258094645198,0.9263381030992509,Michael
493,0.841459652545249,0.40199865442663596,Michael
494,0.00721019672191995,-0.826526288067736,Susan
495,-0.162628774768391,0.5129686643011371,Steve
496,-0.15111225865618302,0.0861140397853009,Steve
497,0.0583018645013994,0.25950620085119896,Steve
498,0.6769441641350761,0.248045664550105,Susan
499,-0.34156513892456397,-0.595740240189446,Kate
500,0.323103315281685,-0.0298420102763214,Kate
501,0.28810857895776504,0.300027622280022,Kate
502,-0.20042424875494602,-0.508722935557969,Steve
503,0.503679057011788,0.8279155232193158,Michael
504,0.11318421365296699,-0.450590978775321,Steve
505,-0.517962283340504,-0.7366039069998559,Michael
506,-0.5450048670086439,0.7760458714412289,Michael
507,0.0253006926506221,0.547978673911092,Steve
508,-0.23657184991852898,-0.132017827632992,Steve
509,0.199262809121784,0.8960380774782571,Michael
510,0.9571069608489821,-0.0283864864491687,Michael
511,-0.249566756873493,0.0377324875988482,Kate
512,0.843323600838133,0.0652617137202696,Susan
513,0.38245581492228903,-0.302658858530031,Kate
514,0.139997959547922,-0.091194849271886,Steve
515,-0.73446759314044,0.655809058139675,Michael
516,-0.29492952061472805,0.645218556900265,Kate
517,-0.257081089328837,-0.5959773511127829,Steve
518,0.717467773944548,0.169005060348786,Susan
519,0.697473540984703,-0.18612649294197198,Kate
520,-0.533518494480026,-0.256593139754083,Susan
521,-0.35115546607116604,-0.31573590221125203,Kate
522,0.689213019796318,-0.12653033683996,Susan
523,0.5121684063665519,0.823402839265182,Michael
524,-0.812272458422793,0.516068432818631,Michael
525,-0.21140345984081302,-0.31517256286804496,Steve
526,-0.32944711497574297,-0.639791656624861,Kate
527,-0.297661186620514,0.325737781553067,Kate
528,0.0030749943020272,0.0244092295172095,Steve
529,-0.17866700332608604,0.578126006981496,Steve
530,0.22898029795683897,-0.745238572846629,Kate
531,-0.292977241077421,0.694530158133626,Susan
532,-0.17235113643453198,-0.386220794697185,Steve
533,0.0941779037350674,-0.537036111989616,Kate
534,0.111532477069978,0.29317619032529807,Steve
535,-0.27856410926441,-0.562015038953276,Steve
536,-0.319376355056935,0.836495339184413,Susan
537,0.8518305191489158,-0.42947141168263003,Michael
538,-0.6958155023911059,0.7086271062886809,Michael
539,0.0515013105493214,0.4315578386748479,Steve
540,-0.494030099506853,0.6436434781824151,Susan
541,0.0355587269109501,0.045167735585175006,Steve
542,0.0504364588229853,0.733282846166503,Susan
543,0.9649031114140458,-0.15889531514723698,Michael
544,-0.38146984810781703,-0.5947014157622851,Kate
545,-0.0121764178892599,0.126103793459042,Kate
546,0.173505604266129,0.149345886690042,Steve
547,-0.700535035937256,-0.0553121819233726,Susan
548,0.5413248737501679,0.527771517760896,Kate
549,-0.167712900480423,0.750013548746645,Susan
550,0.112462741829496,0.120581299456782,Steve
551,-0.529567577480945,0.26348640508564697,Kate
552,0.87972095979389,-0.4712287253641099,Michael
553,0.4950952632446429,-0.661715749417505,Susan
554,0.24883037884843398,0.28987985513718895,Kate
555,-0.15505426830483499,0.274245511196844,Kate
556,-0.0272263724988893,-0.0722499804281455,Steve
557,-0.7679224361841971,-0.379592766905452,Susan
558,-0.7715058950835949,0.411149862022576,Susan
559,-0.301833380539235,-0.619485418315563,Kate
560,-0.37235902561745504,0.630785310247531,Susan
561,0.0642203039373733,-0.421604530662688,Steve
562,-0.682522939365725,0.6572753831250451,Michael
563,0.18686981849861897,-0.407801031578871,Steve
564,-0.6783330088071209,-0.0148427083776224,Susan
565,-0.026842819548064997,0.247114818467599,Michael
566,0.692328401591102,0.42315868508207,Susan
567,-0.45113660503255604,-0.11780583914654,Kate
568,-0.6590554434790219,-0.283805511491036,Susan
569,0.0933696054353552,0.0555652123077144,Kate
570,-0.778851072638193,0.21871148940388102,Kate
571,-0.57861791003205,-0.562805001967152,Susan
572,0.931652317276313,-0.125603438631704,Michael
573,-0.20892898556927397,0.735367544734852,Susan
574,0.275305464992765,-0.8130108485507449,Susan
575,0.561207489585736,-0.639418337309094,Steve
576,0.0239607717033854,0.19779229231446602,Steve
577,-0.8879101537841501,0.37447397565359997,Michael
578,-0.333885588036485,0.33402635059294394,Kate
579,-0.0551460419228748,0.27785838943393604,Steve
580,-0.252341504961777,0.307875409126414,Kate
581,0.6809147080902779,0.705524696047232,Michael
582,-0.580568821776594,-0.649321146763825,Susan
