,xCoord,yCoord
562,-0.682522939365725,0.6572753831250451
327,0.241679346204965,-0.49728636067567994
80,-0.04241890612667901,-0.32219920745437497
367,0.27699884547490505,-0.32757207677490996
755,0.499961729801109,-0.809700888766644
422,0.26254143481803,-0.813384997136652
238,-0.0368431152785542,0.410768626904384
489,-0.10923463299905802,-0.757454749060327
331,0.6889589639608722,0.676938235603154
665,-0.20766060606486303,-0.43497942662589
353,-0.7688228180195921,0.47701799010201795
112,-0.8653461635703521,0.327578512580103
271,-0.14240547199952697,-0.0335360221247408
374,-0.905839684646273,-0.20165302515023198
231,-0.901548786127879,-0.24532557333954896
484,0.5762797097438149,-0.45298480844753997
199,0.62848547252425,-0.43055754958219605
599,-0.26162080658616604,-0.5547148086724321
693,0.15883683136119298,-0.48391666836977504
336,-0.31317479360003997,0.5702723545826329
3,0.29407826416888205,0.267565766667959
115,0.10010403840791,-0.013848099192148
184,0.0458690215041208,-0.824831845713609
785,-0.726108955164365,0.47825971013266205
695,-0.9172354469644229,-0.00555442266552533
146,-0.0989216072662221,0.24727898227299203
131,-0.18657133028821699,0.7120800505339621
651,-0.0597289912741133,0.9575752128459141
583,0.5720511789128979,0.629981101914484
38,0.1325399864715,0.9790831664916422
13,0.380301908468368,0.29452306349493
300,0.947429090600626,0.236079582764258
104,-0.324113276020055,-0.312521200275099
549,-0.167712900480423,0.750013548746645
142,-0.8721909873669159,-0.45856300267360905
25,-0.14128845201692802,-0.0881606501047659
749,0.0516436735982765,-0.0321016954836347
752,0.20406536260150399,-0.32029118217067604
628,-0.058424811680284,0.24932860854737401
465,0.930692673294005,0.306234801887274
384,0.0569656774725746,-0.10498345548995301
348,0.16735998031212804,0.0893204976134884
688,0.25865295137874106,-0.336880292536435
480,0.16253695704662302,-0.17734331293539798
621,0.88108906629907,0.113357462386202
600,0.238962697167061,-0.276256044239404
64,-0.172511957820636,-0.210246351290328
415,0.5795075735673461,0.414686745569302
85,-0.8859243203606669,-0.415196324057575
642,0.474958376987115,0.787364707010297
67,0.82670297295969,-0.22959601383334197
721,-0.325556188911089,-0.634249896028863
373,0.497583147964531,-0.239116531037236
102,-0.7800914029052309,-0.00614870790722902
694,0.267615745105017,-0.103325783222629
498,0.6769441641350761,0.248045664550105
584,-0.14328636912110299,-0.8446442132548622
418,0.18525422522212698,0.101746653273024
66,0.0724032651241692,-0.0384248229624932
776,0.648348319574816,0.347041651992827
527,-0.297661186620514,0.325737781553067
280,0.751537592830954,-0.19280562465978301
451,-0.329447082416995,-0.58727619948528
246,0.101875395941961,0.7336167929715469
469,-0.7788810008518471,-0.543674658511784
510,0.9571069608489821,-0.0283864864491687
586,-0.0606905978976706,0.11337779603637699
413,-0.0114964203253376,-0.0934735261371973
476,-0.31274606156651097,-0.642345593744676
546,0.173505604266129,0.149345886690042
301,0.33249611842670096,0.0035046168251894
517,-0.257081089328837,-0.5959773511127829
349,0.921083484871611,0.283517970643839
361,0.6178512595285,-0.662889236005062
526,-0.32944711497574297,-0.639791656624861
344,-0.7060297475882711,0.0812178514697045
631,0.501511643976629,0.801255311913428
62,-0.0540462176230807,-0.134791288702681
111,0.0139669033243026,-0.372385148037761
597,0.26323006494203305,0.17300148560887801
283,-0.283733345653205,-0.5627921586548951
106,-0.7976606551283572,-0.378765866962111
263,0.0581027691456317,0.0824335561757091
412,0.7875255205500041,0.39628768032981604
771,0.21291367924637303,0.97679228618788
236,-0.139376630506108,0.1214281696754
669,-0.29128932698322996,0.6167865899036821
340,-0.13405320565190698,-0.8611457208311529
371,0.219929986382787,0.7898875150612008
513,0.38245581492228903,-0.302658858530031
269,-0.515221487719284,0.00744860620706977
420,0.115152357910266,-0.0131076212831802
440,0.619479005377478,-0.701544546672762
227,0.7861581462144059,0.37409767168393
625,-0.0368525313449474,0.30014510351240503
547,-0.700535035937256,-0.0553121819233726
396,0.7797582528524859,-0.10123548336839
491,-0.0755055773207899,-0.470743407711443
330,0.0816516691753135,0.10772156004122001
192,0.710018878176334,0.6966871794916579
616,0.0898950724880685,-0.8023694364190792
284,-0.6521942563843289,0.5735066472327421
449,-0.9684838660915491,-0.159220028434712
185,0.400316853848793,-0.81200260960475
245,-0.351431120476682,-0.684713876403836
288,0.4767935703281121,-0.0942809099622177
93,0.977375992466945,0.0202962561873595
578,-0.333885588036485,0.33402635059294394
318,0.955641144919264,0.126506608072411
65,0.45486694157325497,-0.6504211627592149
691,0.0357061501399434,0.47325532705512896
648,0.36134087083235905,0.33327637945771305
235,0.159220963549952,-0.5519681101805191
576,0.0239607717033854,0.19779229231446602
698,0.288815638960367,-0.6294932974020551
442,-0.21662940028384198,0.714136651696837
48,-0.0864268304680876,0.5282082238397751
588,-0.10959980316724799,-0.019158629269158
382,-0.299782840966747,0.6833856293733112
589,-0.757024304886911,-0.058438438917803995
563,0.18686981849861897,-0.407801031578871
159,0.212932498110447,0.785722576847044
450,-0.21349073613458203,0.269789588813036
296,0.45438873391052703,-0.5685883290089829
311,-0.880330658356242,0.159669236499992
756,0.7089734248720841,-0.248185789162929
641,0.949136248096,-0.214850888223757
372,-0.0569048230995608,-0.233745613249243
294,0.91631977762936,0.0586397236291257
565,-0.026842819548064997,0.247114818467599
613,0.16735998031212804,0.0893204976134884
594,0.0620152896832997,-0.793533748555458
686,0.24699191371455398,-0.27540930376102696
158,-0.478189301468252,0.565875237494484
394,-0.708067919145932,0.297341796744908
742,-0.31325233221925297,0.646770543181374
439,-0.6163428061382571,-0.393817457059216
71,0.22333241675021,-0.146061174719974
81,-0.0339123209151921,0.703451548873716
730,0.15293347681316,-0.102616884949726
681,-0.0896630779711305,-0.15903719113638698
441,-0.329206020904089,0.320732072590537
770,0.322732465702476,-0.880498183835029
544,-0.38146984810781703,-0.5947014157622851
122,0.0764159385530596,0.0503668048439409
123,-0.90953923194326,0.219225262214537
462,0.0018980043748469699,-0.0865505776578695
97,-0.0352086675074125,-0.202181496452036
16,-0.317617928784102,0.496419252972293
495,-0.162628774768391,0.5129686643011371
435,0.275985169149411,0.326386990636148
696,0.21812834839870396,-0.233524664720852
604,-0.35885908749135503,-0.5990384742439461
603,-0.41262113071093703,0.731833007878408
20,0.9848160654913871,-0.0319199590881696
313,0.7337246339449799,0.26493021266230105
508,-0.23657184991852898,-0.132017827632992
707,-0.8628634311257979,0.40001668343218605
29,-0.0583513748796849,0.926622446442641
147,-0.44965578786212496,-0.287066382061247
282,0.890004520238854,0.15712541259786802
161,-0.28037652445380495,-0.633058012093125
522,0.689213019796318,-0.12653033683996
659,-0.674781525840576,0.39818711305342297
358,0.212405884411216,0.288318566348107
212,-0.259355344493318,0.528571127818639
31,0.14898037268384,-0.146644981406299
487,0.0890344546634288,-0.44662871682315297
590,0.0188812284119339,0.330740114147044
256,-0.263479248685766,-0.56819117177946
360,0.230234960984939,-0.0927431245866894
419,0.727847963195502,0.48898105023929606
787,-0.991140060673595,0.0496149814288846
464,-0.316200668620526,-0.806669088235352
657,-0.307589030658325,-0.596576866584318
276,0.91903252188951,0.241786755647897
550,0.112462741829496,0.120581299456782
45,-0.106869860800094,0.7126140550544109
624,-0.0773536073557405,-0.0410489336924115
461,-0.502360108801272,0.862387205733913
316,0.944625971022374,0.0353986293816301
525,-0.21140345984081302,-0.31517256286804496
210,0.84086098967449,-0.49182412860340796
96,-0.24426417260087502,0.6389234256438829
76,-0.148778142601661,0.963751043237548
690,-0.0302117105135878,0.762925133157768
356,-0.7422531027808431,0.640061191316997
233,-0.614875303840036,0.524379765904826
423,-0.610197198708131,0.7673041514326758
673,-0.489263573374332,-0.49544798333097206
474,-0.606387093902667,0.49933324397637896
504,0.11318421365296699,-0.450590978775321
49,0.5778295552854351,0.590794554866386
107,-0.182999382613809,0.9678188905050129
9,-0.542163091098393,0.12936344090355
601,-0.275101300791296,-0.631904493446912
727,-0.17823164311350898,-0.220354094575405
540,-0.494030099506853,0.6436434781824151
95,-0.19732234705972002,0.0962042723904901
627,0.9276549614048331,0.289800987709409
359,-0.22487716320548,-0.302802234667841
649,-0.30137240232452,-0.759914378724851
718,0.8437985429348871,-0.207634894599665
8,0.553856221328943,0.479888599668695
636,0.90710643994303,-0.0723389564949552
334,0.770492163625692,0.48464026411584205
650,-0.0111965001708655,0.45120480909497795
68,-0.516980718419727,0.180930051531306
509,0.199262809121784,0.8960380774782571
270,-0.560099624539078,-0.6505634433583579
427,0.234017116054225,-0.28830848373381895
321,0.984236081993636,0.135576911214039
479,0.0319917713646028,-0.00182908703665695
652,0.44378953267058097,-0.776686741745999
222,0.483190747711056,-0.5661939890629859
18,-0.168836964726534,0.0838648519881827
481,-0.217155789488675,0.9309285714258051
47,-0.09186293684661301,-0.416546416814417
713,-0.00902567107681314,-0.46828454551777504
683,-3.53731973098365e-05,-0.37948882240435206
557,-0.7679224361841971,-0.379592766905452
768,-0.0510780715419493,0.135337668333951
668,-0.615355435010564,0.694282986490649
626,0.47781220419092,-0.8365841534871461
56,0.163744912656291,-0.8293168375155259
58,0.232168563583203,0.7458111754328571
136,-0.295939629559755,-0.579369822132741
783,-0.618556132520466,0.510187234205023
761,0.9608779922003939,0.044084229757073
89,-0.30573063734532396,-0.25710272009274504
14,-0.35889125775973496,0.8413853664249541
170,-0.3601792419296479,-0.590207244769427
326,-0.35641255926676296,-0.594932400708656
571,-0.57861791003205,-0.562805001967152
87,-0.1136271856034,0.5293389514590979
138,0.599487747969272,0.49895172044583797
42,0.24787103896054896,-0.10568581997346699
443,-0.0832559884253703,0.204264009301564
793,-0.636683615890561,-0.7517218257621341
772,-0.8745776812732821,0.25066242055170895
532,-0.17235113643453198,-0.386220794697185
494,0.00721019672191995,-0.826526288067736
553,0.4950952632446429,-0.661715749417505
46,-0.768224645875982,-0.336797833206632
617,-0.20257188136648602,0.8839478401796691
447,0.0410727630032362,-0.078967535757308
289,-0.8319507447099971,-0.511459293008762
285,-0.234611443928188,-0.476209690279976
205,-0.0784576622806457,0.40262554188792293
675,0.292285329600699,0.310552154395825
52,0.8330113245562171,-0.00621121730172257
437,-0.966659166570702,-0.172878840930942
15,-0.630608595964092,0.7483109777548309
598,-0.80278891652383,0.37775844649915596
539,0.0515013105493214,0.4315578386748479
403,-0.565423400471074,0.551155948458463
299,-0.86101584220236,0.230693332512207
663,0.16098924356420302,0.4329507951405421
335,-0.08724665573744,-0.578655630768245
763,-0.470865036894423,-0.66263406908886
731,-0.271527913568216,0.40587363165272
644,0.713788538540598,0.6951186829753799
775,0.813554621697543,0.17542167666828196
312,-0.146210218804127,0.564332497989525
298,0.0449727146879062,-0.5500692962035639
506,-0.5450048670086439,0.7760458714412289
425,0.29570609690017,0.9054553110644791
157,0.0636205685451059,-0.45655592865961
416,-0.173908461761669,-0.499498157060574
143,-0.23390798871177,0.37911941434343605
380,0.45540781614581605,0.615428813105128
409,-0.24998896713522303,0.356024640983769
391,-0.4722645171956599,0.627093622825161
505,-0.517962283340504,-0.7366039069998559
734,-0.31798404973418204,0.61397558719839
175,0.0900807931266831,-0.5829162582031279
529,-0.17866700332608604,0.578126006981496
477,0.192401232391153,0.209985522364066
370,0.17007200690312801,-0.590825118288926
108,0.20726698866529,0.44703717212953603
634,0.165066075318041,-0.851160108501679
50,0.775448861492953,0.49813266933430894
23,0.217836751248513,-0.934545139109315
482,-0.0559781929885689,-0.9150811297511329
744,-0.176153323490328,0.11694856091762401
277,-0.21087359521935198,0.8256604496287601
448,-0.944701744058161,-0.316743907673988
456,-0.904365423057044,-0.190064946406376
103,0.8768594114896721,0.0449323469401708
249,0.409578197031113,-0.8077235402588159
794,0.184915617592487,0.11787935312799301
760,-0.0848326972258301,-0.863341136196681
303,0.144285468453112,0.5814748276455489
774,0.121299515801232,-0.9570153333791329
400,0.0946298974757042,-0.33849410326662305
475,-0.230630442768315,0.289939437637007
725,0.252507602256064,0.520865269788854
72,-0.67158822747013,0.5531904048216171
701,0.279837623598724,0.584490439645079
92,0.612770195477136,0.5184479372550139
782,-0.14360675901307401,-0.723814291702565
635,-0.0331159579000247,-0.713882242533221
564,-0.6783330088071209,-0.0148427083776224
247,-0.36872854788482207,-0.601232276455954
182,-0.0826366915921527,0.504724576781223
582,-0.580568821776594,-0.649321146763825
383,-0.0354360844195368,0.9629265341953921
253,0.33980887199194393,0.6110372463951861
293,0.7605834096560781,0.251535559113016
126,0.0770593865274914,-0.44242940904223604
716,0.11335617360528098,0.9839555186620179
242,-0.303486252792308,0.644409379987221
769,-0.331265675564973,-0.6401764811064561
512,0.843323600838133,0.0652617137202696
250,-0.664361621821457,-0.324334064851778
708,0.17203839199088403,-0.4029151074309629
639,0.241679346204965,-0.49728636067567994
332,-0.4577349675959871,0.644834242261265
179,0.915616405082486,-0.138376789300912
188,0.0156754779958149,0.253349444240001
647,0.514462525177706,-0.229014411209227
211,-0.738457473716935,0.014913155686017998
497,0.0583018645013994,0.25950620085119896
219,-0.677289378041038,0.572359128831316
265,0.47850265314943896,-0.852163100149841
291,0.387015686649765,0.79926135439054
201,-0.186730731468673,0.233058296054107
729,-0.0922749298793479,0.479468135083524
623,-0.131897528190151,0.871362691494032
154,-0.13202673633059597,0.34557811118819803
216,0.35620035009533,-0.41012104497352897
762,-0.223190532782326,0.11851520552105699
11,-0.135925794603206,-0.16184326478463
554,0.24883037884843398,0.28987985513718895
454,0.879847804376376,-0.326323269172866
259,0.0732872215385643,0.550823516382728
116,-0.268279529573964,-0.43903117045140794
88,-0.0350957269632105,0.37728008565088506
30,-0.257515581795712,0.27584954778686305
720,-0.000580186911353172,-0.782644193439199
369,-0.43078196826563103,-0.8972481044208579
323,-0.21911005005353498,0.706995381882465
585,-0.17865762581470102,0.0743933718603184
401,0.150949663761923,-0.457120660686175
759,-0.026359774712667004,0.0113933578403991
773,-0.9033523730504001,0.37274990068077707
230,0.5815453327812541,0.6899686778362739
388,-0.11147732788833699,0.9245602157796801
160,-0.15020384913704798,-0.480869909023104
426,0.36849772648337,0.309734191445591
703,-0.234611443928188,-0.476209690279976
144,0.0702853688668754,-0.3719250980403429
429,-0.4657177151222,0.8263437500762699
208,0.0374101746222782,-0.221154926443978
545,-0.0121764178892599,0.126103793459042
26,-0.235612830864915,-0.527169484345076
714,0.144061307041868,0.151787509021111
541,0.0355587269109501,0.045167735585175006
254,-0.612663989291282,0.558270259716094
397,-0.183238701172905,-0.415877042184202
645,-0.892659549545274,-0.44024872557904104
638,-0.304675141411729,0.91955793928201
286,-0.752553274967956,0.466693508469241
717,0.8609882080053559,0.319091607663315
172,0.197603078710156,0.19319305226386999
86,0.871772819398187,-0.418559055211991
145,0.0404566795313925,0.401717463470341
315,0.21798522050127697,-0.0554510723510168
12,-0.273662176496052,-0.613518416415648
290,0.102076010451176,-0.468550453605149
152,-0.851861782348831,0.35412952889753996
705,0.0437239593252858,-0.167185286636538
100,0.46806328653254703,-0.741392424577004
515,-0.73446759314044,0.655809058139675
267,0.0834985085426088,0.20668723883533702
507,0.0253006926506221,0.547978673911092
181,0.7588645380722641,0.6449521167502751
424,-0.215505351631921,0.410340837636734
168,-0.260391311727452,0.401365130530226
389,-0.333399427553172,-0.9178198176730791
574,0.275305464992765,-0.8130108485507449
224,-0.154848658811205,0.0352933845976074
543,0.9649031114140458,-0.15889531514723698
346,-0.873208595534381,0.415050436924528
193,0.283072848106775,-0.332153350568974
511,-0.249566756873493,0.0377324875988482
471,-0.08956140089394599,0.7454439583576079
410,0.304720906685097,-0.0392368383062589
630,0.22490082280239002,-0.41711417482672497
430,0.251037162114491,0.0533435354381951
615,-3.53731973098365e-05,-0.37948882240435206
561,0.0642203039373733,-0.421604530662688
726,-0.0748614973932841,-0.9280109583248399
118,-0.31905904415379305,-0.289588697934412
767,-0.22631254250670899,0.6936773560286629
789,0.0462426052675438,0.21304036323967301
151,-0.136850889223211,-0.91957126137637
405,0.0925343133235891,-0.162098533568888
165,0.0105202166357512,0.711845337018175
780,0.270479013519285,0.040484940963352006
10,0.214085803413307,-0.5817999404801221
483,0.209239824434529,0.19180246053428698
552,0.87972095979389,-0.4712287253641099
406,0.11752594150968598,-0.9542295409712209
633,0.755892240686974,-0.0384744567358962
455,0.0725364777336552,-0.9139764840544871
377,-0.8110456251084609,-0.580495911627389
274,-0.147361473379771,-0.517561170395253
656,-0.227349619723184,0.69036468897587
347,-0.150632107151041,0.463665981043068
134,0.0604982643565965,0.9500816918955459
378,-0.544801842682847,0.704175573125522
244,0.00917546166289929,0.47005477068735496
537,0.8518305191489158,-0.42947141168263003
490,-0.0543013043897859,0.987727407293985
94,0.261538000341517,-0.36120725442451795
73,0.41952407757127796,-0.7599270789776128
183,-0.533125005929339,-0.660194369806876
74,0.5098912687561861,0.791498354153422
519,0.697473540984703,-0.18612649294197198
745,0.20063986067892997,-0.597205761174321
458,0.212697982948,0.44448223883958204
445,0.7397884259379971,-0.0037433480771719
215,0.000619156509945002,0.33141074771115303
791,0.6854064903271371,0.6063287163363629
213,0.27997296862459004,-0.6192667976066899
411,-0.6636291663260749,0.616341076988931
153,0.102832731323052,-0.008864121593293459
279,0.23455466920907103,0.319274971424898
261,0.316339567429871,-0.9388784470808391
472,0.6618709919765289,0.424705586359242
194,0.8934970970791429,-0.218880538556226
664,0.11907805098087,-0.0754040833782871
619,0.6186408951986511,-0.7730771136574099
225,0.95476929511651,0.00817970487103644
399,-0.679227839198146,0.601201171054171
503,0.503679057011788,0.8279155232193158
666,-0.22904800342615803,-0.5841812071961701
710,0.126698009196926,0.3737515455749871
687,-0.176153323490328,0.11694856091762401
53,0.7656818980736629,-0.299544476727413
307,-0.7354803669744291,0.49029102453825896
51,0.00970016884303497,-0.218828167880971
28,-0.34083363383474896,-0.8858734133245759
460,0.710428134533713,0.6388801060624549
655,-0.7159664793097099,0.498895302206757
105,0.233583262164061,-0.940008391620076
781,-0.63316758309674,0.66142488494448
398,0.109324498550657,-0.870330246932785
178,0.869180554811646,-0.378040802169576
59,0.658203967366652,0.301145072421045
78,0.729392942109725,-0.19449245623701997
575,0.561207489585736,-0.639418337309094
223,0.827282521703351,0.0280796101758105
237,0.29897515523805895,-0.5624077933124909
485,-0.026359774712667004,0.0113933578403991
711,-0.00593391698692726,0.417088598889976
548,0.5413248737501679,0.527771517760896
661,-0.698567917346629,0.46240430874951
432,0.13788397398060098,-0.54890940731033
2,0.00317495837124177,-0.980736121255639
514,0.139997959547922,-0.091194849271886
706,0.8924624176253539,-0.357190849489474
206,-0.6818314925536529,0.268094242713232
520,-0.533518494480026,-0.256593139754083
402,-0.102304703395576,0.46526704263878205
470,0.014314671478823999,-0.8652966070111621
536,-0.319376355056935,0.836495339184413
204,0.81755477399092,-0.17246478243256197
502,-0.20042424875494602,-0.508722935557969
677,-0.0181582712625761,-0.487938786404697
305,-0.229536681635198,0.485220816958242
343,0.0235948644346867,-0.910366731999441
163,0.20582170699770302,0.16342468294044002
735,-0.271333056573846,-0.42688721767598203
319,0.07746742918502299,-0.32563464354592203
368,0.427481644800461,0.873965784330842
61,0.0203259818050341,0.29796473293028697
21,0.166975701002189,0.206096438115932
795,0.320434866200987,-0.327131082296809
229,-0.291399775133448,-0.6484633370863799
607,0.474292500600462,0.6248939715569061
467,-0.37164202449873,-0.307810342218271
7,-0.0760922216638103,-0.163353739250376
341,0.172663315257431,0.21078701370087502
453,0.514906949791573,0.668078637419121
37,-0.17482417467957298,-0.5969231668291961
314,0.7068265823689871,0.0811518518979348
611,0.16942676363766102,-0.69622252273182
197,0.0666218740017916,-0.543095446741956
797,0.530314557940464,-0.83332095816775
757,-0.24538103777569,0.697338753647978
796,-0.179371803861741,0.59420054627762
135,0.0629494558444126,-0.9935474752347271
632,-0.103631404443011,0.146250781903327
180,0.14182616456858402,-0.0174762703662279
671,0.735742042476978,-0.10611025742534401
672,0.654231802481099,-0.6353364963843001
304,-0.0759416997496062,0.574400280854272
438,0.483471663316812,0.798160825709614
376,0.815858958569476,-0.459817031814124
54,0.0697413904431443,0.25181566541295497
320,-0.305620995480539,-0.611602971988535
132,-0.5737721949910971,-0.49171698494299504
596,0.145334821424346,-0.239478329545803
297,-0.10509586273667099,0.160033248092159
777,-0.801591761656471,0.28951066004823306
69,0.5785339654085551,-0.548112509106687
792,-0.12276802964194501,0.392201977297468
737,-0.241138226444141,0.563046173336069
685,0.426702828086502,0.890346651577404
434,-0.187246558820566,0.9554606642223079
365,0.126698009196926,0.3737515455749871
121,-0.155734858022576,-0.286206315358308
568,-0.6590554434790219,-0.283805511491036
364,0.718897835787474,-0.564538618333973
240,0.273501803545135,0.0645828718718339
567,-0.45113660503255604,-0.11780583914654
408,0.0961346927340502,0.252217625385055
