783,i like breillat s movies but this one is the best i ve seen at balancing animal warmth with sexual intelligence anne parillaud is electric and the script is amazing especially considering it s supposed to take place on the set of another of breillat s movies you don t have to agree with her take on everything to get a lot out of this it made me think a lot about vulnerability and power try to imagine a male director with jeanne s openness not impossible but a little mind bending the unannounced sexual undercurrents that are always present when humans get together to make anything is held up to bright light here but not a cold light 
255,this movie appears to have designed as a fred astaire ginger rogers film the plot outline dance numbers zippy music and the entire formula is there except for ginger whether it really was originally intended as a re pairing of the team is uncertain but it sure has the look of one of these films instead of the usual sidekicks for fred such as eric blore or edward everett horton burns and allen are used probably since despite being known as a comedy team they could sing and dance quite well this actually shocked me but the team were a welcome addition and some of the traditional fred and ginger numbers were done with either fred and gracie or these two along with george only once at the very end does ms fontaine dance with fred but it s very brief and with a distant camera shot and speaking of burns and allen i think i owe it to the team to talk about them in the film i have never been a fan of their show or their movies in general i find gracie s idiot act very annoying and i have given some poor reviews to their movie shorts and full length films however in this film i must admit that they were great not only dancing competently but i actually thought they were funny and filled the hole left by edward everett horton very nicely they were on top of their game and the writers did a wonderful job in this department now as for the rest of the film it s all a lot of fun and is entertaining the problem for me though was that joan fontaine was not a particularly good choice for the movie not just because she was acting outside her range after all she wasn t a singer or dancer but because she had the screen presence of a ball of lint because of this the usual balance and great boy girl dialog was lacking there was also a very charming performance by harry watson as a devilish little boy who did everything he could do to play cupid all because he wanted to win a bet and finally i loved the fun house and tunnel of love sequence it is too hard to describe but is so much fun to watch overall i did like the film quite a bit it had a lot of charm and excellent writing unfortunately it also featured a bland performance by ms fontaine that knocks off a point bringing my score for this film to 7 
950,for this movie based off of a tv show and a serious finale i thought that it was a lousy way to end off a serious m a s h goodbye farewell and amen was pretty good but not this one unless you really love the series like myself skip this movie i was a loyal fan of the show even stevens but the plot was too gimmicky and dave coulier man that guy hasn t done anything good well ever they shouldn t have used tim meadows he s a great actor but he was too good for the script i thought the movie was pure cheese i would give it a 4 5 10
800,i read the book before watching the movie and it left me emotionally drained but i felt that it truly transported me to afghanistan a culture i know very little about i had great hopes for this movie and it did not disappoint i watched this with someone who didn t read the book and he also enjoyed it they had to shorten some things in the movie but it was a well acted and well shot film it leaves you thinking about the movie long after it is over you feel for the characters and their plights i highly recommend this movie to those who like emotionally draining drama and want to experience afghani culture there are some disturbing scenes not suitable for children to watch it is a heavy drama depicting the horrors of life under a restrictive regime 
309,as much as i like big epic pictures i ll spare you the namedropping it s great to kick back with a few beers and a simple action flick sometimes films where the plot takes a backseat to the set pieces films where the dialogue isn t so cleverly written that it ties itself in endless knots of purple prose there are hundreds of films that fit the bill but in my opinion gone in sixty seconds is one of the better ones it s an update of the movie that shares its name it also shares that picture s ethos but not quite it s execution whatever was great about the original has been streamlined whatever was streamlined was also amped up thanks to a bigger budget often these kinds of endeavours are recipes for complete disaster see the pug ugly remake of the italian job for one that blew it but here thanks to a cast of mostly excellent actors sixty succeeds the plot and much of the dialogue isn t much to write imdb about often you ll have scenes where the same line of dialogue goes back and forth between the actors each of whom will voice it with different inflections a lot of people found this annoying i find it raises a smile each actor gets a chance to show off his or her definition of style here with cage jolie and duvall leading the pack of course and it should be noted that it s also amusing to see mrs pitt not given first billing here the chemistry between good ol saint nick the stalwart see date of review and angelina leads to a couple of nice moments the villain is not even a little scary i ve seen chris eccleston play tough guy roles before so i know he can handle them but i think he was deliberately directed to make his role inconsequential as not to distract from the action we know the heroes are going to succeed somehow we re just sitting in the car with them enjoying the ride i think a lot of these scenes were played with tongue so far in cheek that it went over the heads of a lot of people giving this a poor rating in fact i wouldn t have minded some fourth wall breaking winks at the camera it s just that kind of movie all this style and not so much substance something that often exhausts my patience if not executed just so would be worthless if the action wasn t there and for the most part it is wonderfully so i ve noticed that it seems to be a common trend to be using fast cut extreme close up shots to direct action these days i personally find this kind of thing exhausting i prefer movies like this where the stunts are impressive enough to not need artificial tension ramping by raping tight shots all the time i ve been told that cage actually did as many of the car stunts as he could get away with without losing his insurance in real life i mean his character clearly doesn t care and it shows the man can really move a vehicle and this is put to good use in the slow burning climatic finale where he drives a mustang into the ground in the most outlandish and fun way possible so yes this movie isn t an epic life affirming post 9 11 picture with obligatory social commentary effort the pacing is uneven some of the scenes could have been cut and not all the actors tow the line but car movies rarely come better than this so if you hate cars why are you even reading these comments i d take it over the numerous iterations of the flaccid and the tedious guess the franchise any day 7 10
701,this has to be one of the most beautifully morbid films i have ever seen merhige has created a living painting that unfolds with horrific violence sex and a minimalist retelling of the life of jesus christ the high contrast and thick layer of grain make you question yourself as to what you are really seeing at times but the use of texture combined with the extreme contrast create an incredible viewing experience this film is not for everyone i think you have to keep an open mind and not be so quick to condemn this film for its content which if extremely rough but does make a fairly important statement about creation god and humanity whether this film is a work of art or shock value trash is open to discussion 
606,whether one views him as a gallant cavalier of the plains or a glory hunting egomaniac debates about the life and military career of george armstrong custer continue down to the present day they died with their boots on presents certain facts of the custer story and has taken liberty with others he did in fact graduate at the bottom of his class at west point and got this overnight promotion on the battlefield to brigadier general his record leading the michigan regiment under his command was one of brilliance it was also true that his marriage to libby bacon was one of the great love matches of the 19th century libby and george were married for 12 years until the little big horn what s not known to today s audience is that libby survived until 1933 during that time she was the custodian of the custer legend by dint of her own iron will and force of personality her late husband became a hero because she would not allow him to be remembered in any other way i think raoul walsh and warner brothers missed a good opportunity to have the custer career told in flashback olivia dehavilland should have been made up the way jeanette macdonald was in maytime and be telling the story of her husband and her marriage from the point of view of nostalgia and remembrance even then the cracks in the custer legend were appearing but if done from libby s point of view they could be understood and forgiven sydney greenstreet gave a fine performance as general winfield scott the only problem was that scott had nothing whatsoever to do with custer he was retired and replaced by george b mcclellan in late 1861 while custer was still at west point i m not sure they ever met but greenstreet does a good characterization of the ponderous and powerful winfield scott a nice mexican war story should have been what they gave greenstreet instead for his very accurate portrayal of old fuss and feathers the film though is carried by one of the great romantic teams of cinema errol flynn and olivia dehavilland this was the last of eight films they did together the last scene they ever did for the cameras was libby s farewell to george as he leaves to join his regiment for what will prove to be his last campaign both their performances olivia s especially was a high point in their careers at warner brothers we know through history that custer is riding to his doom that and the fact that this was their last screen teaming give this scene such a special poignancy if your eyes don t moisten you are made of marble as history they died with their boots on leaves a lot to be desired as western adventure that successfully mixes romance with the action you can t beat this film at all 
779,the saddest thing about this tribute is that almost all the singers including the otherwise incredibly talented nick cave seem to have missed the whole point where cohen s intensity lies by delivering his lines in an almost tuneless poise cohen transmits the full extent of his poetry his irony his all round humanity laughter and tears in one to see some of these singer upstarts make convoluted suffering faces launch their pathetic squeals in the patent effort to scream i m a singer is a true pain it s the same feeling many of you probably had listening in to some horrendous operatic versions of simple songs such as lennon s imagine nothing simply nothing gets close to the simplicity and directness of the original if there is a form of art that doesn t need embellishments it s cohen s art embellishments cast it in the street looking like the tasteless make up of sex for sale in this cohen s tribute i found myself suffering and suffering through pitiful tributes and awful reinterpretations all of them entirely lacking the original irony of the master and if truth be told several of these singers sounded as if they had been recruited at some asylum talent show it s cohen doing a tribute to them by letting them sing his material really not the other way around they may have been friends or his daughter s he could have become very tender hearted and in the mood for a gift too bad it didn t stay in the family fortunately but only at the very end cohen himself performed his majestic tower of song but even that flower was spoiled by the totally incongruous background of the u2 all of them carrying the expression that bored kids have when they visit their poor grandpa at the nursing home a sad show really and sadder if you truly love cohen as i do 
463,pure schlock from beginning to end the average 12 year old might find that it has an interesting take on discrimination otherwise it s a pure camp fest endurance test like one of those so so episodes of star trek the next generation that thinks it has something important to say you ll see every plot twist a mile off in this by the numbers romp however it s worth seeing for its portrayal of drag king prostitutes a brothel where young women pay old men to have sex with them how s that for role reversal and lesbian soap operas the ghost of valerie solanis lives 
46,there s only one thing i m going to say about cat in the hat as a kids movie and a good comedy movie it sucks i lost track of how many terrible jokes in the movie that not only sucked but weren t exactly kid appropriate oh and by the way the way the cat in the hat talked was annoying as for the plot i completely forgot who cares it sucked anyway i m not sure why mike myers joined but i think the writers were trying to make it sound like him in austin powers without the swinger talk and it overly succeeded but so what it was annoying don t see it it belongs in the bottom 100 the jokes are so unkiddy it s funny
314,oh man is this movie bad it flows horribly the story is about a race car driver who is in love with himself and then has to promote a chicken fast food chain and while doing this doesn t love himself he tries getting out of the contract and horrible painfully unfunny gags ensue jim nabors seems as if he s sleepwalking not acting you ll miss such burt sidekicks as dom deluise and jerry reed while watching this stinker loni anderson s hair is downright scary proving that tons of hairspray didn t go out in the sixties or maybe that was a wig speaking of burt s wig wasn t bad in this film his worst wig day was in smokey and the bandit 2 anyhow this movie is the worst reynolds car movie ever ever right up there with cannonball run 2 the original smokey and cannonball and hooper which thankfully had no sequel are great funny films this one isn t even ned beatty who is a great actor stinks you ll long for a jackie gleason type villain who is fun to hate and mind you this isn t one of those fun movies to bag on it s lousy pure and simple even the outtakes at the end were tiresome and boring and worst of all unfunny and least i forget stroker ace was one of the first heavy nails to seal burt s coffin before his somewhat revival years later in boogie nights another film that like deliverance years earlier shows that the man can act quite good when he has a decent platform to do so 
440,this is my favorite renoir from the fifties it s the story of how henri danglard built and launched the moulin rouge nightclub we see the workmen blasting at the site to get construction underway and the training of the dancers finally the giddiness of opening night and the long sequence of cancan dancing financial problems and the ego displays of the performers are described gabin is in great form as the easy going danglard see him deal humorously with nini s violent boyfriend gianni esposito is moving as the wistful prince who is courting nini maria felix with that amazon s body is imposing as the egotistical lola danglard s first lover finally françoise arnoul as nini the washing girl who ends up dancing for danglard and becoming his girl is just stunning her loveliness and pert charm will win you over a bonus we get edith piaf patachou andré claveau and other stars in cameos playing the stars of a century ago who ruled over the moulin rouge 
877,i ve always knew anne desalvo was a great character actor now i know she is a great writer director also i have been a fan since i first saw her in the movies perfect my favorite year dc cab and stardust memories it s so rare to see lee grant these days in anything she has been missing from the screen for far too long it s also wonderful to see cloris leachman in something other than a sit com this is her best work since the last picture show if you grew up in an italian american family you will love this movie i wasn t expecting a lot when i started watching this movie so i was pleasantly surprised when i fell in love with this movie if you get the chance watch it 
799,i had the privilege of seeing this powerful play on broadway with kathy bates in the lead i only saw one other play in the 1970 s 1990 s that had an emotional impact like this play did i really looked forward to the play being made into a movie but was very disappointed when i learned that kathy bates wouldn t reprise her role in the film she wasn t well known off broadway at the time and the producers must have wanted star power i suppose and cast sissy spacek instead sissy did an adequate job in the lead role but did not measure up to kathy bates in any way i love anne bancroft but she seemed too young for this role the movie plot was true to the play anyone who ever contemplates suicide should have to watch this movie to realize the devastation on those who are left behind 
696,one of the better made for tv biopics i just wish it had told us more i have read many biographies and seen other things about the carpenters and this movie did what it could based on the constraints placed on it by the family cynthis gibb did a wonderful job trying to bring karen to life one of my disappointments is that there was not more insight into karen s anorexia in the reading i have done about the disease especially cherry boone o neill s wonderful book starving for attention anorexia appears to be a disease of control karen saw her weight as one thing in her life that she could control she felt that she was being controlled in every other aspect of her life don t get me wrong i believed she truly loved the music but she felt she had little control over her career she truly loved her family but they did not express it well and she didn t know how to make her family understand her the film could have touched so much more on that i treasure the music i have of the carpenters and wish she was still alive to contribute more to music today 
413,don t get me wrong goldeneye was revolutionary and is definitely the best fps game to be based on the 007 franchise but the series had fallen into a fps rut enter everything or nothing which puts bond in third person when i wrote my earlier review for from russia with love i had finished frwl and just started eon and judged eon a bit harshly even though frwl definitely has the edge in nostalgia and capturing the essence of the movie franchise eon definitely is superior in terms of in depth controls and gameplay variety missions range from standard running and gunning to driving an suv driving an aston martin driving a limousine that is wired to explode commandeering two different types of tanks a la goldeneye riding a motorcycle flying a helicopter repelling down a shaft guarded by laser tripwires and free falling after a plummeting damsel sure vehicle controls are a little clumsy but the issue here is the variety as movie adaptations goldeneye and frwl were all that i could have hoped for but eon s original storyline adds to the feeling of controlling a james bond adventure this is helped by the impressive cast list of willem defoe shannon elizabeth heidi klum and misaki ito judi dench and john cleese reprise their movie roles of m and q respectively and pierce brosnan while no sean connery adds credibility to the game s proceedings all characters resemble the stars with the disappointing exception of heidi klum who s in game model doesn t do the real life model justice mya s theme song is on par with at least some of the big screen bond title tunes the game also plays tribute to some of the older bond movies willem defoe s character is a former colleague of christopher walken s baddie from a view to a kill richard kiel appears as jaws the hulking henchman from the spy who loved me and moonraker in three fight scenes the first and best of which proceeds in the same fashion a fight in the movies would have single player gameplay mainly consists of standard on foot missions as bond like bond you will be able to choose whether to use stealth or go out with guns blazing the game provides plenty of opportunities to utilize stealth with plenty of wall and object cover unfortunately unlike frwl only one button in eon controls both crouching and wall clinging so bond may end up crouching low when he s supposed to be peeking around a corner and vice versa the game also allows players to go into bond reflex mode while you browse your inventory everything around you will go into super slo mo allowing you to analyze objects around you that can be interacted with while this takes some getting used to eventually this mode will allow you to perform many spectacular bond moments such as shooting down a chandelier to take out four goons underneath and greatly add to the bond movie feeling there are 3 available difficulty levels operative agent and double oh on operative you can breeze through in a few hours on agent a few weeks on double oh a few months the difficulty level can be changed for each individual mission garnering high scores on missions will unlock gold and platinum awards and effect features such as vehicle upgrades and the skimpy outfits the bond girls wear some missions can be extremely frustrating due to a scarcity of checkpoints but when all is said and done no mission is any longer than a single action scene in a bond movie multi player unfortunately is not as thrilling goldeneye still has the best multi player mode of any bond game eon s main multi player is a co op campaign mode that puts players in charge of lesser mi6 agents on a less important mission than bond s a more standard third person death match can be unlocked from this mode but the single player mode is the most complete bond experience to date the ending as with most bond games is anticlimactic while the final mission is one of the most aggravating of the game the final confrontation with the villain is disappointing also levels that require bond to be speedy become largely a matter of trial and error still for any serious bond fan not playing this game is tantamount to missing one of the bond films 
177,you like to solve mysteries you like complex narrations this is for you brilliant clever movie by francis leclerc son of a legendary french canadian signer felix leclerc flashy photo and clever editing is the word of leclerc strongly helped by roy dupuis who s dythirambic in the lead role the plot is about alexandre tourneur veterinary in his 40 s who just woke up from a coma after being unplugged by somebody unknown tourneur is struggling to remember who hit him as he was ending a deer s sufferings on the road throughout the struggling he has weird behavior and it seems like something took over him not spooky but very mysterious and well played movie i have my hypothesis on the ending i think the indian caused the accident but this ending was open to any explanations i strongly recommend it 9 5 10
34,on the scale of 1 to 10 i gave this a 4 i thought the film was not very good with too much violence and not one character to like on an erotic scale i give this a 6 many of the sex scenes were tinged with an underlying ugliness i always enjoy nudity and nancy travis and faye grant come through but the sex scenes were more humiliating than erotic 
984,bad news for anyone wanting to film a full length parody of a lifetime network movie the makers of a deadly encounter have already done it albeit unintentionally all of the lifetime tropes are there a divorced mother in peril from a deranged stalker an unreliable ex husband who of course cheated on her while they were married and a police department that patronizingly dismisses her complaints forcing her to stand up for herself especially jaw dropping is the scene where the heroine after enduring a break in and the attempted murder of her mother by her seemingly ubiquitous stalker decides to relieve the stress by going shopping having seen first hand the harassment of a co worker by some creep she met at church i know stalking is not a joke but it certainly is in this movie 
436,on broadway a chorus line was pure magic from the second the show opened with a spectacular burst of energy to the truly grand finale a joyous curtain call of all those chorus members who we grew to love during the course of the show we were totally engaged captivated by the intensely personal stories some funny some clever some stirring of this chorus line the movie is another matter entirely the focus is now on the director and what an ogre he is every time the film switches to michael douglas there he is with a bitter sour expression barking out questions and orders screaming and yelling whenever he gets the chance yikes that changes the dynamics of the story on broadway the director was indeed an imperious offstage presence but he was also sort of a theatrical device to allow the stories of these amazing strong fragile intriguing hilarious chorus line members to be told with insight and clarity there is a reason this work won the pulitzer prize and actually in one of the only moments the director appears he is there to comfort the young puerto rican dancer after we hear that dancer s heart breaking story he appears again to ultimately express his genuine affection concern for cassie but in the movie from the second douglas director starts bitterly barking orders the chorus line members stories become secondary it s like they are in a lousy profession where a jaded director instead of showing the joy at creating a new exciting theatrical show is jaded exhausted furious at having to audition these chorus members on stage there was always the excitement of the show here in the movie practically from the word go you feel sorry for everyone involved during the course of the musical we desperately wished every single one of those chorus members well and how happy we would have been if they had all gotten the job but of course that couldn t happen but in the finale when they all came back in glorious costume with those amazing spinning mirrors on stage sometimes reflecting us in the audience in our hearts and we know also in the hearts of all those chorus members both accepted and rejected they were on stage forever dancing in a profession they loved so much bringing magic to the theatre in the movie after all the misplaced story lines and emphasis that magic becomes totally diluted all we feel even with the exact same curtain call is that some of the members got a job with a mean spirited director so they all come on the screen and are dancing again big deal 
917, the running jumping standing still film is not a film as such but it is a short series of clips with a comical slapstick theme this film got richard lester recognised and paved the way for him to direct the first beatles film a hard day s night richard lester directed and wrote the music for his first film in 1959 this film was entitled the running jumping standing still film it was intended to be viewed only by those who had aided in its production since the film was intended to be viewed by lester and his partners alone a small amount of money and time was invested the sole purpose of this film is entertainment but the main reason for its existence is the fact that it served as an experiment to work the camera the film cost 70 to make and it was filmed in sepia toned film stock in a field on a couple of sundays all of the shots that were filmed were included in the finished production the finished production is eleven minutes in length the running jumping standing still film is a comedy about english sundays and the small hobbies that people do to pass the time all of the events in this film take place in a field a few of these comical events include a woman scrubbing a lawn a man running around a tree stump with a needle to play a record a photographer developing film in a pond an artist aided in painting by the numbers on a model s face a man building a tent an athlete running over the tent and a duel between a man with a knife and a man with a gun not only does the film poke fun at the hobbies that people do to pass the time away but it also pokes fun at english culture when compared to american culture another one of several events in this film includes a group of men and a kite which has been constructed out of the flag of the united kingdom one of the men jumps inside the kite while the other men attempt to fly it and the kite breaks according to neil sinyard author of the films of richard lester this event symbolizes the united kingdom as lesser in power and technology when compared to the united states during the space age according to this scene the british fly primitive kites while the americans the world power after world war ii fly highly advanced rockets and space shuttles 
247,this series is vastly underrated like many others i came upon farscape after the series had been cancelled bought season 1 and was surprised to find a smartly written drama infused with a balanced mix of suspense romance wit and of course sci fi right off the bat it got a 10 for being the first series or movie to satisfy us how our hero and every alien with whom he comes in contact speaks english okay a few others have skirted the issue but farscape did it the best the point is the writers pay close attention to detail to make the show as believable as possible with so much bad programming out there it s a shame that balanced entertaining series such as farscape don t get enough exposure and recognition to stay in production while we enjoy the four seasons and thankfully the four hour miniseries maybe we can make enough noise to convince the producers to continue the show 
