,0
609,9.67042
610,7.473069
611,8.1279955
612,8.533067
613,8.454041
614,8.925853
615,9.084097
616,9.149953
617,8.612867
618,9.187583
619,8.8832245
620,8.911261
621,8.656955
622,9.267477
623,8.517193
624,8.817298
625,8.764053
626,7.284821
627,9.145802
628,7.933797
629,10.442697
630,9.17295
631,8.699514
632,8.948976
633,9.356603
634,8.02617
635,8.987197
636,9.025937
637,9.09493
638,9.495745
639,8.656955
640,8.255829
641,9.11504
642,8.817298
643,6.99485
644,8.809713
645,8.779557
646,8.732305
647,7.824046
648,10.178312
649,8.941807
650,8.702843
651,10.502324
652,8.833755
653,8.594154
654,8.288032
655,9.2583685
656,10.930729
657,8.699514
658,8.110727
659,9.0722275
660,10.010861
661,9.577758
662,8.536407
663,7.2254815
664,9.411729
665,9.113719
666,6.9902563
667,8.294049
668,9.6774645
669,8.517193
670,8.457019
671,8.760923
672,9.382611
673,8.338066
674,9.798127
675,9.139381
676,8.006368
677,9.769213
678,8.466952
679,9.817985
680,8.880029
681,12.252589
682,8.909101
683,8.667164
684,8.491876
685,8.819961
686,8.956351
687,8.94233
688,9.027498
689,9.442721
690,9.374837
691,9.86537
692,8.948716
693,8.37609
694,10.064245
695,8.658692
696,10.164235
697,9.206935
698,10.167965
699,9.308737
700,8.517193
701,8.536996
702,9.266248
703,8.188689
704,9.1049795
705,8.648747
706,8.888067
707,9.601166
708,8.874867
709,10.583499
710,9.0534525
711,9.403025
712,9.197762
713,8.909235
714,9.2591305
715,8.873468
716,9.000607
717,9.51628
718,9.51628
719,9.174091
720,8.730044
721,8.313852
722,10.85584
723,7.9266024
724,8.612503
725,9.146335
726,8.644707
727,8.682708
728,8.942461
729,10.539244
730,8.98369
731,9.765604
732,9.030496
733,9.795345
734,8.178078
735,9.0930195
736,9.007857
737,8.909235
738,8.696009
739,9.124455
740,9.782167
741,8.494334
742,11.1947155
743,9.185022
744,8.294049
745,8.699514
746,8.531096
747,8.499436
748,8.556414
749,8.773385
750,8.840435
751,8.34284
752,8.699681
753,8.794825
754,8.255829
755,9.564512
756,9.170768
757,8.278428
758,9.505246
759,8.294049
760,10.025439
761,7.046647
762,12.293406
763,8.4516945
764,8.979543
765,10.354563
766,9.196647
767,9.302737
768,8.71588
769,9.453286
770,9.06242
771,8.885026
772,8.941415
773,8.006368
774,9.287301
775,8.99094
776,8.484257
777,7.96346
778,8.679312
779,9.154087
780,10.072386
781,9.014204
782,7.1074257
783,8.476371
784,9.21064
785,8.992185
786,8.594154
787,10.607056
788,9.1989765
789,8.658866
790,9.035987
791,9.316501
792,9.305651
793,8.984694
794,10.43802
795,8.884056
796,10.498912
797,9.1049795
798,8.4553175
799,10.599057
800,7.908387
801,9.069238
802,8.41936
803,9.621456
804,8.954157
805,8.509967
806,9.412709
807,9.206935
808,8.397959
809,9.070848
810,8.8832245
811,7.133296
812,8.368229
813,10.493632
814,9.628261
815,9.789871
816,8.1086235
817,8.612503
818,8.517193
819,9.095939
820,10.957469
821,8.516593
822,8.517193
823,8.881836
824,8.881836
825,8.517193
826,8.035927
827,8.704502
828,9.244741
829,10.123867
830,8.657476
831,9.698307
832,9.059518
833,10.150348
834,9.546813
835,9.336092
836,8.2948
837,8.2948
838,8.914626
839,8.9593115
840,9.280333
841,8.551595
842,10.33319
843,10.47127
844,7.74457
845,9.310185
846,8.313852
847,9.383789
848,9.437874
849,9.1049795
850,8.663888
851,9.683464
852,7.1731915
853,10.081592
854,8.993427
855,8.719317
856,8.743691
857,9.492507
858,12.27113
859,9.069928
860,9.615806
861,8.558719
862,9.225229
863,8.070906
864,8.911395
865,9.05357
866,8.793308
867,8.399535
868,8.035927
869,9.016756
870,8.33327
871,9.071194
872,9.521495
873,9.260463
874,9.400547
875,8.4688425
876,9.047586
877,9.356689
878,8.9996195
879,8.9996195
880,9.1663885
881,8.480944
882,9.143131
883,8.294049
884,8.294049
885,9.752897
886,8.044947
887,6.9641356
888,9.272376
889,9.213834
890,10.140179
891,8.594154
892,8.517193
893,8.820404
894,7.2004247
895,8.948976
896,9.34749
897,10.248601
898,9.105979
899,9.169518
900,9.580938
901,10.825919
902,9.517237
903,7.0535855
904,8.809565
905,8.706325
906,9.045348
907,9.139381
908,8.651724
909,8.476371
910,9.075437
911,9.216521
912,9.0340805
913,8.872767
914,8.882947
915,8.612503
916,7.4826818
917,8.579604
918,9.241839
919,8.948976
920,9.12913
921,9.697386
922,9.041922
923,9.377887
924,8.306225
925,9.257224
926,8.80792
927,8.433811
928,7.0387836
929,12.476169
930,7.868637
931,8.969923
932,9.831777
933,10.463846
934,8.517193
935,10.017262
936,8.444622
937,8.881836
938,8.789355
939,10.7772045
940,8.36637
941,8.642062
942,8.819665
943,9.224243
944,8.628555
945,10.067645
946,8.919988
947,9.47024
948,9.279866
949,9.501815
950,8.817298
951,8.81626
952,9.273315
953,7.0553126
954,9.488124
955,8.517193
956,8.425077
957,9.605755
958,9.057305
959,8.977146
960,8.517193
961,8.906528
962,7.9963174
963,8.728102
964,10.671302
965,8.922658
966,9.1049795
967,8.940629
968,8.882808
969,9.061377
970,8.517193
971,9.1049795
972,9.527848
973,8.151622
974,9.289059
975,8.603371
976,10.116944
977,8.968779
978,9.072456
979,9.035987
980,8.961879
981,9.190546
982,8.32821
983,8.594154
984,8.946765
985,6.923629
986,9.054855
987,8.918516
988,8.7621765
989,8.517993
990,9.19299
991,9.006754
992,9.357294
993,8.942592
994,8.773385
995,8.752265
996,9.948318
997,7.7579064
998,8.339978
999,9.164296
1000,8.431635
1001,9.088511
1002,9.026418
1003,8.883779
1004,8.209852
1005,8.517193
1006,8.343554
1007,8.866582
1008,12.291332
1009,8.517193
1010,8.612503
1011,9.101641
1012,10.701693
1013,8.890135
1014,8.188689
1015,8.5961895
1016,8.948976
1017,9.039789
1018,10.75886
1019,8.736811
1020,9.990124
1021,8.699514
1022,9.00036
1023,8.871786
1024,8.955319
1025,9.173987
1026,8.582981
1027,9.035987
1028,8.843616
1029,8.60959
1030,9.010669
1031,8.787525
1032,8.706986
1033,9.435243
1034,10.899698
1035,8.67488
1036,9.169518
1037,7.696213
1038,8.842316
1039,8.567697
1040,9.100637
1041,9.2591305
1042,8.006368
1043,9.089302
1044,9.0806875
1045,12.399289
1046,9.089528
1047,11.648871
1048,9.350102
1049,8.517193
1050,8.354674
1051,8.779557
1052,10.463703
1053,9.505618
1054,8.584852
1055,11.341745
1056,9.241839
1057,8.589514
1058,8.987822
1059,9.153981
1060,9.064736
1061,8.801168
1062,9.384294
1063,9.800901
1064,9.1049795
1065,7.824046
1066,8.837827
1067,8.740336
1068,9.094817
1069,10.950807
1070,9.132163
1071,9.127611
1072,9.047821
1073,9.685331
1074,8.349484
1075,10.643041
1076,8.912743
1077,8.517193
1078,8.629628
1079,8.92811
1080,9.068431
1081,9.455245
1082,9.328479
1083,8.131531
1084,10.250617
1085,8.313852
1086,8.313852
1087,9.1049795
1088,9.1442
1089,9.367344
1090,9.442325
1091,8.024862
1092,9.969135
1093,8.873468
1094,8.89563
1095,8.290794
1096,9.170664
1097,7.473069
1098,7.229839
1099,8.348064
1100,9.59771
1101,7.783224
1102,6.978214
1103,9.033364
1104,10.482318
1105,9.459151
1106,9.021719
1107,7.2218356
1108,8.384804
1109,8.735364
1110,9.033007
1111,10.378945
1112,9.460554
1113,9.134862
1114,9.086476
1115,8.961879
1116,8.425077
1117,9.592059
1118,8.954157
1119,9.249561
1120,9.030616
1121,9.05614
1122,9.413281
1123,9.508221
1124,8.294049
1125,8.970178
1126,8.642944
1127,10.203852
1128,8.748305
1129,8.748305
1130,8.753371
1131,9.017968
1132,8.354674
1133,9.78875
1134,8.318742
1135,9.0623045
1136,8.318742
1137,9.040382
1138,7.8438487
1139,9.157678
1140,8.834482
1141,8.083328
1142,8.948976
1143,9.302919
1144,8.980927
1145,8.699514
1146,8.204672
1147,8.556991
1148,8.294049
1149,10.677685
1150,7.9963174
1151,9.560716
1152,8.974365
1153,8.726156
1154,10.604578
1155,8.006368
1156,9.057189
1157,9.216422
1158,8.517193
1159,7.960324
1160,8.794825
1161,8.955319
1162,9.06184
1163,8.922658
1164,10.7258415
1165,9.035987
1166,8.922658
1167,8.770284
1168,9.025576
1169,9.169518
1170,8.208491
1171,11.546186
1172,8.2071295
1173,8.255829
1174,9.20029
1175,7.824046
1176,8.908424
1177,8.869258
1178,8.922658
1179,9.836279
1180,8.873468
1181,10.603089
1182,11.532042
1183,8.699514
1184,9.126959
1185,9.539644
1186,9.3147
1187,9.550876
1188,8.930627
1189,7.9827576
1190,8.585786
1191,9.017968
1192,8.9996195
1193,8.188689
1194,8.006368
1195,9.026418
1196,8.294049
1197,9.774801
1198,9.0056505
1199,10.601672
1200,8.433159
1201,9.035987
1202,8.242756
1203,8.242756
1204,9.222763
1205,8.896588
1206,6.790097
1207,8.770284
1208,8.9662285
1209,10.238208
1210,8.585973
1211,8.923191
1212,8.389359
1213,8.359603
1214,10.226693
1215,9.065661
1216,8.287528
1217,8.977146
1218,9.760426
1219,9.686885
1220,9.575053
1221,8.8832245
1222,8.925322
1223,8.91153
1224,8.729074
1225,9.169518
1226,9.387231
1227,9.022564
1228,8.751474
1229,8.967631
1230,8.890273
1231,8.830543
1232,9.225721
1233,8.911934
1234,9.3267
1235,9.3267
1236,8.957124
1237,9.468079
1238,10.070061
1239,8.75621
1240,8.598405
1241,9.166284
1242,11.313156
1243,11.308959
1244,8.253488
1245,8.517193
1246,9.518487
1247,8.395251
1248,8.832295
1249,8.517193
1250,9.342245
1251,8.931419
1252,8.857942
1253,9.226706
1254,9.1049795
1255,11.53631
1256,6.781058
1257,8.853665
1258,8.294049
1259,8.666475
1260,10.544842
1261,10.758839
1262,9.377295
1263,8.546752
1264,9.988748
1265,8.801168
1266,9.510519
1267,7.0166097
1268,8.881975
1269,8.119697
1270,9.168685
1271,8.994917
1272,9.056023
1273,11.510443
1274,9.392662
1275,7.09091
1276,9.830916
1277,8.981808
1278,8.294049
1279,8.324821
1280,8.426174
1281,9.763076
1282,9.607236
1283,9.096612
1284,8.740336
1285,9.554639
1286,9.638805
1287,8.971449
1288,8.788898
1289,8.665096
1290,9.238928
1291,9.227787
1292,10.2652445
1293,8.922658
1294,10.154791
1295,8.54091
1296,8.902455
1297,8.313852
1298,9.228475
1299,9.169518
1300,8.517193
1301,9.0650835
1302,8.881002
1303,9.155567
1304,9.790263
1305,8.348775
1306,9.790543
1307,8.966739
1308,8.88253
1309,8.313852
1310,9.735365
1311,9.555347
1312,9.1622
1313,9.521495
1314,8.483843
1315,10.119767
1316,10.349391
1317,9.091557
1318,8.996281
1319,7.189168
1320,9.435721
1321,8.803424
1322,9.3267
1323,9.112948
1324,12.302782
1325,8.934587
1326,7.5207763
1327,8.853665
1328,8.119697
1329,11.803571
1330,8.8444805
1331,9.615806
1332,9.381769
1333,8.476371
1334,8.699514
1335,8.4242
1336,8.26101
1337,7.8359747
1338,8.517193
1339,8.923458
1340,8.961879
1341,9.235716
1342,8.188689
1343,9.1049795
1344,8.550048
1345,6.7912216
1346,9.841612
1347,8.630522
1348,9.165866
1349,8.450198
1350,8.575085
1351,11.286201
1352,11.518361
1353,8.977525
1354,8.410499
1355,9.240093
1356,9.034915
1357,9.024854
1358,9.315691
1359,8.72095
1360,8.699514
1361,10.030252
1362,9.343472
1363,9.2457075
1364,9.328123
1365,9.13777
1366,7.969012
1367,8.648221
1368,9.215228
1369,9.1442
1370,8.639411
1371,8.648221
1372,11.712088
1373,7.940228
1374,9.531772
1375,8.929567
1376,9.632335
1377,9.347926
1378,8.75621
1379,9.2103405
1380,8.994669
1381,9.031931
1382,8.525954
1383,9.089076
1384,8.699514
1385,9.228376
1386,9.138522
1387,9.574984
1388,8.389359
1389,9.557399
1390,8.873468
1391,8.643121
1392,8.531096
1393,8.760923
1394,8.727778
1395,10.464246
1396,9.905536
1397,9.017968
1398,9.98276
1399,8.268732
1400,8.691147
1401,9.222466
1402,8.4472
1403,10.629731
1404,9.09493
1405,9.024011
1406,8.257126
1407,9.510149
1408,8.993427
1409,8.501063
1410,9.099967
1411,9.4717045
1412,8.987197
1413,8.842749
1414,8.93208
1415,9.11592
1416,8.699514
1417,8.8755665
1418,8.656955
1419,9.409109
1420,9.75185
1421,9.172639
1422,8.827615
1423,9.172639
1424,9.060912
1425,9.238052
1426,11.2064
1427,8.491671
1428,11.30019
1429,8.468423
1430,8.699514
1431,8.594154
1432,8.294049
1433,9.903487
1434,8.50593
1435,9.846917
1436,10.463103
1437,8.630522
1438,9.41083
1439,8.899731
1440,9.9711
1441,9.358674
1442,8.006368
1443,9.480368
1444,10.519591
1445,9.126307
1446,8.747352
1447,8.896725
1448,10.085184
1449,8.581106
1450,8.699514
1451,8.699514
1452,8.97221
1453,8.687105
1454,9.388152
1455,8.411833
1456,7.784057
1457,7.863267
1458,8.575462
1459,9.475086
1460,7.8458076
1461,8.253227
1462,9.270494
1463,8.362642
1464,8.572249
1465,8.572249
1466,8.708144
1467,8.922658
1468,8.881836
1469,8.313852
1470,8.674197
1471,9.286931
1472,9.790263
1473,8.69818
1474,8.996528
1475,8.984694
1476,7.89804
1477,8.520587
1478,8.981682
1479,9.218308
1480,9.168893
1481,8.430327
1482,9.99593
1483,9.651173
1484,9.923879
1485,9.0809145
1486,8.680162
1487,9.149953
1488,9.206734
1489,10.4635315
1490,8.619569
1491,8.300281
1492,9.81192
1493,8.921324
1494,8.992185
1495,8.489205
1496,9.05684
1497,7.596392
1498,8.465899
1499,8.940368
1500,9.017605
1501,9.311994
1502,9.135185
1503,9.549665
1504,10.215045
1505,9.11603
1506,8.433811
1507,8.853665
1508,8.889171
1509,8.517193
1510,8.869961
1511,8.952217
1512,9.072342
1513,9.159047
1514,9.129781
1515,8.954287
1516,8.3551445
1517,10.464246
1518,8.617039
1519,10.612385
1520,9.603801
1521,8.070906
1522,9.1146
1523,9.0722275
1524,9.11548
1525,10.259868
1526,8.919319
1527,9.131514
1528,9.072456
1529,8.631949
1530,10.627722
1531,8.724207
1532,7.090077
1533,7.6338534
1534,8.930627
1535,8.716864
1536,8.867146
1537,9.1049795
1538,9.192685
1539,10.394213
1540,9.729135
1541,9.151121
1542,7.506592
1543,9.556409
1544,9.090655
1545,9.035987
1546,9.967026
1547,8.818778
1548,8.881836
1549,7.2997975
1550,8.88364
1551,9.141312
1552,8.960981
1553,8.932609
1554,9.3521
1555,8.888757
1556,8.904359
1557,9.588708
1558,10.721107
1559,8.865029
1560,7.8709297
1561,8.982812
1562,10.758839
1563,8.294049
1564,8.656955
1565,10.463103
1566,9.054855
1567,9.144414
1568,8.716044
1569,9.156201
1570,8.565984
1571,8.821437
1572,9.246865
1573,9.217316
1574,8.508556
1575,8.942461
1576,8.919052
1577,8.919052
1578,8.612503
1579,8.699514
1580,8.476371
1581,9.092682
1582,9.392662
1583,8.88461
1584,9.2659645
1585,9.598998
1586,10.801431
1587,8.340218
1588,8.93564
1589,9.0043
1590,8.459776
1591,8.699514
1592,9.469315
1593,8.881836
1594,8.34284
1595,10.11751
1596,8.873468
1597,8.871084
1598,7.58172
1599,8.665613
1600,10.752526
1601,8.954932
1602,9.274629
1603,9.466377
1604,9.25474
1605,8.263848
1606,11.2125225
1607,9.360913
1608,8.839276
1609,8.885164
1610,8.294049
1611,9.412138
1612,10.685858
1613,8.440312
1614,8.33327
1615,8.794825
1616,8.188689
1617,7.4115562
1618,9.040501
1619,8.751791
1620,8.881836
1621,9.077951
1622,10.52024
1623,8.540128
1624,12.240039
1625,8.906528
1626,8.294049
1627,8.255829
1628,8.75621
1629,8.871926
1630,9.190138
1631,10.277738
1632,10.483522
1633,8.699514
1634,8.639411
1635,8.881836
1636,9.174298
1637,8.497602
1638,9.194617
1639,9.169518
1640,9.104535
1641,9.439307
1642,9.207235
1643,7.939872
1644,11.869222
1645,8.738735
1646,9.443514
1647,7.7297354
1648,9.0809145
1649,8.760923
1650,9.280147
1651,9.175749
1652,9.1577835
1653,12.229457
1654,8.699514
1655,9.412464
1656,9.125653
1657,8.776476
1658,9.179984
1659,7.1316986
1660,7.8555446
1661,9.569343
1662,8.31923
1663,10.471581
1664,8.78722
1665,8.188689
1666,9.259797
1667,8.337828
1668,7.6774006
1669,8.642591
1670,8.294049
1671,8.942461
1672,9.222269
1673,9.074979
1674,8.517193
1675,9.136586
1676,9.002701
1677,9.049467
1678,8.411833
1679,8.612503
1680,10.562017
1681,8.853665
1682,9.510445
1683,9.254357
1684,9.597845
1685,9.5754
1686,9.190138
1687,9.150166
1688,11.78383
1689,7.0741167
1690,10.25432
1691,8.902728
1692,9.846971
1693,7.863267
1694,7.36328
1695,10.748926
1696,10.492273
1697,9.809122
1698,9.025937
1699,8.853665
1700,8.978408
1701,8.188689
1702,8.599142
1703,12.794529
1704,9.041449
1705,10.944259
1706,7.8808045
1707,9.024131
1708,9.137877
1709,8.826
1710,9.69892
1711,8.853665
1712,9.571506
1713,9.455323
1714,8.517193
1715,8.506739
1716,8.389359
1717,8.070906
1718,9.258178
1719,14.317109
1720,9.169622
1721,9.35807
1722,9.141954
1723,10.85584
1724,9.287301
1725,10.515966
1726,8.920256
1727,9.721786
1728,9.670104
1729,8.2511425
1730,9.347141
1731,8.699514
1732,9.9181795
1733,9.250906
1734,7.4012313
1735,8.238537
1736,9.560716
1737,8.348775
1738,8.354674
1739,10.894849
1740,10.433557
1741,9.101307
1742,8.879055
1743,10.885416
1744,8.476371
1745,9.190138
1746,8.631949
1747,11.8092375
1748,8.416267
1749,9.006142
1750,9.353747
1751,8.02617
1752,8.527935
1753,7.415777
1754,9.270023
1755,9.1049795
1756,9.623708
1757,8.465899
1758,9.139274
1759,9.404097
1760,8.51218
1761,8.521584
1762,8.94442
1763,9.017968
1764,10.418106
1765,9.0316925
1766,8.0864105
1767,9.037652
1768,8.633731
1769,8.006368
1770,10.037275
1771,8.269757
1772,8.8832245
1773,9.11636
1774,12.634108
1775,9.227001
1776,9.07738
1777,8.872908
1778,9.77184
1779,8.594154
1780,8.43815
1781,10.6372
1782,9.4134445
1783,8.990691
1784,9.30792
1785,9.017968
1786,8.313852
1787,8.661294
1788,8.517193
1789,8.8705225
1790,9.098403
1791,9.273315
1792,9.381516
1793,9.655026
1794,8.476371
1795,11.963924
1796,8.931552
1797,8.922658
1798,8.81031
1799,8.052297
1800,8.930627
1801,9.227296
1802,8.749098
1803,9.345221
1804,8.252967
1805,8.983816
1806,8.853665
1807,10.113059
1808,12.121729
1809,8.8921995
1810,9.1055355
1811,9.090994
1812,9.159363
1813,10.514095
1814,12.237959
1815,8.006368
1816,8.719317
1817,8.716864
1818,10.225172
1819,9.615806
1820,8.787525
1821,9.3744135
1822,8.748305
1823,8.599326
1824,9.100526
1825,7.824046
1826,8.444622
1827,8.987197
1828,8.022897
1829,9.022805
1830,8.350903
1831,8.389359
1832,8.646114
1833,9.365205
1834,8.935904
1835,8.543056
1836,8.987197
1837,9.392662
1838,9.532424
1839,8.881836
1840,8.881836
1841,9.16503
1842,8.160519
1843,9.077951
1844,7.1546154
1845,9.057189
1846,8.070906
1847,8.418919
1848,8.665613
1849,9.096612
1850,9.169726
1851,10.203185
1852,8.902455
1853,8.465899
1854,8.781095
