,max_depth,learn_rate,accuracy
191,4,0.8368979591836735,68
192,4,0.8572857142857143,75
193,4,0.8776734693877551,74
194,4,0.8980612244897959,53
195,4,0.9184489795918368,75
196,4,0.9388367346938776,36
197,4,0.9592244897959183,46
198,4,0.9796122448979592,63
199,4,1.0,60
200,5,0.001,89
201,5,0.021387755102040815,97
202,5,0.041775510204081635,88
203,5,0.06216326530612245,66
204,5,0.08255102040816327,75
205,5,0.10293877551020407,93
206,5,0.12332653061224493,97
207,5,0.1437142857142857,80
208,5,0.16410204081632654,84
209,5,0.18448979591836734,85
210,5,0.20487755102040814,56
211,5,0.22526530612244897,88
212,5,0.24565306122448985,83
213,5,0.26604081632653065,74
214,5,0.2864285714285714,72
215,5,0.30681632653061225,66
216,5,0.3272040816326531,66
217,5,0.3475918367346939,82
218,5,0.3679795918367347,88
219,5,0.3883673469387755,51
220,5,0.4087551020408163,61
221,5,0.4291428571428572,69
222,5,0.44953061224489793,50
223,5,0.4699183673469388,82
224,5,0.4903061224489797,71
225,5,0.5106938775510205,70
226,5,0.5310816326530613,78
227,5,0.551469387755102,85
228,5,0.5718571428571428,57
229,5,0.5922448979591837,75
230,5,0.6126326530612245,69
231,5,0.6330204081632653,82
232,5,0.6534081632653062,80
233,5,0.673795918367347,68
234,5,0.6941836734693878,65
235,5,0.7145714285714286,77
236,5,0.7349591836734695,55
237,5,0.7553469387755103,88
238,5,0.775734693877551,71
239,5,0.7961224489795918,80
240,5,0.8165102040816327,82
241,5,0.8368979591836735,70
242,5,0.8572857142857143,82
243,5,0.8776734693877551,65
244,5,0.8980612244897959,91
245,5,0.9184489795918368,51
246,5,0.9388367346938776,72
247,5,0.9592244897959183,81
248,5,0.9796122448979592,71
249,5,1.0,51
250,6,0.001,88
251,6,0.021387755102040815,85
252,6,0.041775510204081635,75
253,6,0.06216326530612245,96
254,6,0.08255102040816327,88
255,6,0.10293877551020407,87
256,6,0.12332653061224493,69
257,6,0.1437142857142857,84
258,6,0.16410204081632654,79
259,6,0.18448979591836734,87
260,6,0.20487755102040814,82
261,6,0.22526530612244897,81
262,6,0.24565306122448985,71
263,6,0.26604081632653065,73
264,6,0.2864285714285714,70
265,6,0.30681632653061225,69
266,6,0.3272040816326531,90
267,6,0.3475918367346939,63
268,6,0.3679795918367347,84
269,6,0.3883673469387755,55
270,6,0.4087551020408163,54
271,6,0.4291428571428572,52
272,6,0.44953061224489793,80
273,6,0.4699183673469388,84
274,6,0.4903061224489797,87
275,6,0.5106938775510205,90
276,6,0.5310816326530613,66
277,6,0.551469387755102,67
278,6,0.5718571428571428,73
279,6,0.5922448979591837,73
280,6,0.6126326530612245,72
281,6,0.6330204081632653,56
282,6,0.6534081632653062,49
283,6,0.673795918367347,50
284,6,0.6941836734693878,82
285,6,0.7145714285714286,72
286,6,0.7349591836734695,48
287,6,0.7553469387755103,88
288,6,0.775734693877551,53
289,6,0.7961224489795918,78
290,6,0.8165102040816327,51
291,6,0.8368979591836735,65
292,6,0.8572857142857143,85
293,6,0.8776734693877551,77
294,6,0.8980612244897959,75
295,6,0.9184489795918368,78
296,6,0.9388367346938776,53
297,6,0.9592244897959183,73
298,6,0.9796122448979592,86
299,6,1.0,77
300,7,0.001,84
301,7,0.021387755102040815,68
302,7,0.041775510204081635,92
303,7,0.06216326530612245,79
304,7,0.08255102040816327,67
305,7,0.10293877551020407,78
306,7,0.12332653061224493,92
307,7,0.1437142857142857,86
308,7,0.16410204081632654,96
309,7,0.18448979591836734,98
310,7,0.20487755102040814,81
311,7,0.22526530612244897,76
312,7,0.24565306122448985,61
313,7,0.26604081632653065,49
314,7,0.2864285714285714,84
315,7,0.30681632653061225,65
316,7,0.3272040816326531,55
317,7,0.3475918367346939,74
318,7,0.3679795918367347,74
319,7,0.3883673469387755,83
320,7,0.4087551020408163,90
321,7,0.4291428571428572,52
322,7,0.44953061224489793,58
323,7,0.4699183673469388,83
324,7,0.4903061224489797,68
325,7,0.5106938775510205,84
326,7,0.5310816326530613,84
327,7,0.551469387755102,73
328,7,0.5718571428571428,83
329,7,0.5922448979591837,88
330,7,0.6126326530612245,79
331,7,0.6330204081632653,59
332,7,0.6534081632653062,62
333,7,0.673795918367347,74
334,7,0.6941836734693878,89
335,7,0.7145714285714286,64
336,7,0.7349591836734695,67
337,7,0.7553469387755103,69
338,7,0.775734693877551,66
339,7,0.7961224489795918,83
340,7,0.8165102040816327,90
341,7,0.8368979591836735,59
342,7,0.8572857142857143,55
343,7,0.8776734693877551,80
344,7,0.8980612244897959,63
345,7,0.9184489795918368,54
346,7,0.9388367346938776,59
347,7,0.9592244897959183,68
348,7,0.9796122448979592,70
349,7,1.0,86
350,8,0.001,96
351,8,0.021387755102040815,70
352,8,0.041775510204081635,74
353,8,0.06216326530612245,70
354,8,0.08255102040816327,81
355,8,0.10293877551020407,71
356,8,0.12332653061224493,97
357,8,0.1437142857142857,88
358,8,0.16410204081632654,68
359,8,0.18448979591836734,96
360,8,0.20487755102040814,69
361,8,0.22526530612244897,54
362,8,0.24565306122448985,52
363,8,0.26604081632653065,80
364,8,0.2864285714285714,88
365,8,0.30681632653061225,58
366,8,0.3272040816326531,68
367,8,0.3475918367346939,50
368,8,0.3679795918367347,61
369,8,0.3883673469387755,76
370,8,0.4087551020408163,67
371,8,0.4291428571428572,90
372,8,0.44953061224489793,50
373,8,0.4699183673469388,61
374,8,0.4903061224489797,72
375,8,0.5106938775510205,85
376,8,0.5310816326530613,54
377,8,0.551469387755102,79
378,8,0.5718571428571428,69
379,8,0.5922448979591837,70
380,8,0.6126326530612245,86
381,8,0.6330204081632653,66
382,8,0.6534081632653062,67
383,8,0.673795918367347,88
384,8,0.6941836734693878,63
385,8,0.7145714285714286,78
386,8,0.7349591836734695,52
387,8,0.7553469387755103,59
388,8,0.775734693877551,80
389,8,0.7961224489795918,59
390,8,0.8165102040816327,56
391,8,0.8368979591836735,76
392,8,0.8572857142857143,56
393,8,0.8776734693877551,75
394,8,0.8980612244897959,90
395,8,0.9184489795918368,64
396,8,0.9388367346938776,80
397,8,0.9592244897959183,67
398,8,0.9796122448979592,75
399,8,1.0,61
400,9,0.001,97
401,9,0.021387755102040815,66
402,9,0.041775510204081635,67
403,9,0.06216326530612245,66
404,9,0.08255102040816327,61
405,9,0.10293877551020407,71
406,9,0.12332653061224493,87
407,9,0.1437142857142857,90
408,9,0.16410204081632654,93
409,9,0.18448979591836734,96
410,9,0.20487755102040814,70
411,9,0.22526530612244897,53
412,9,0.24565306122448985,54
413,9,0.26604081632653065,53
414,9,0.2864285714285714,50
415,9,0.30681632653061225,70
416,9,0.3272040816326531,85
417,9,0.3475918367346939,59
418,9,0.3679795918367347,64
419,9,0.3883673469387755,61
420,9,0.4087551020408163,50
421,9,0.4291428571428572,61
422,9,0.44953061224489793,48
423,9,0.4699183673469388,88
424,9,0.4903061224489797,77
425,9,0.5106938775510205,57
426,9,0.5310816326530613,74
427,9,0.551469387755102,82
428,9,0.5718571428571428,52
429,9,0.5922448979591837,59
430,9,0.6126326530612245,53
431,9,0.6330204081632653,79
432,9,0.6534081632653062,66
433,9,0.673795918367347,72
434,9,0.6941836734693878,84
435,9,0.7145714285714286,62
436,9,0.7349591836734695,60
437,9,0.7553469387755103,87
438,9,0.775734693877551,82
439,9,0.7961224489795918,82
440,9,0.8165102040816327,79
441,9,0.8368979591836735,76
442,9,0.8572857142857143,81
443,9,0.8776734693877551,85
444,9,0.8980612244897959,73
445,9,0.9184489795918368,79
446,9,0.9388367346938776,91
447,9,0.9592244897959183,64
448,9,0.9796122448979592,77
449,9,1.0,65
450,10,0.001,77
451,10,0.021387755102040815,66
452,10,0.041775510204081635,75
453,10,0.06216326530612245,72
454,10,0.08255102040816327,86
455,10,0.10293877551020407,77
456,10,0.12332653061224493,95
457,10,0.1437142857142857,93
458,10,0.16410204081632654,82
459,10,0.18448979591836734,82
460,10,0.20487755102040814,69
461,10,0.22526530612244897,53
462,10,0.24565306122448985,52
463,10,0.26604081632653065,60
464,10,0.2864285714285714,81
465,10,0.30681632653061225,62
466,10,0.3272040816326531,74
467,10,0.3475918367346939,73
468,10,0.3679795918367347,71
469,10,0.3883673469387755,79
470,10,0.4087551020408163,65
471,10,0.4291428571428572,83
472,10,0.44953061224489793,55
473,10,0.4699183673469388,82
474,10,0.4903061224489797,64
475,10,0.5106938775510205,70
476,10,0.5310816326530613,75
477,10,0.551469387755102,62
478,10,0.5718571428571428,74
479,10,0.5922448979591837,56
480,10,0.6126326530612245,71
481,10,0.6330204081632653,66
482,10,0.6534081632653062,87
483,10,0.673795918367347,62
484,10,0.6941836734693878,85
485,10,0.7145714285714286,86
486,10,0.7349591836734695,66
487,10,0.7553469387755103,70
488,10,0.775734693877551,72
489,10,0.7961224489795918,60
490,10,0.8165102040816327,52
491,10,0.8368979591836735,50
492,10,0.8572857142857143,67
493,10,0.8776734693877551,85
494,10,0.8980612244897959,70
495,10,0.9184489795918368,55
496,10,0.9388367346938776,67
497,10,0.9592244897959183,88
498,10,0.9796122448979592,54
499,10,1.0,83
500,11,0.001,57
501,11,0.021387755102040815,84
502,11,0.041775510204081635,73
503,11,0.06216326530612245,58
504,11,0.08255102040816327,56
505,11,0.10293877551020407,63
506,11,0.12332653061224493,77
507,11,0.1437142857142857,52
508,11,0.16410204081632654,82
509,11,0.18448979591836734,88
510,11,0.20487755102040814,37
511,11,0.22526530612244897,55
512,11,0.24565306122448985,63
513,11,0.26604081632653065,46
514,11,0.2864285714285714,39
515,11,0.30681632653061225,50
516,11,0.3272040816326531,41
517,11,0.3475918367346939,65
518,11,0.3679795918367347,73
519,11,0.3883673469387755,37
520,11,0.4087551020408163,50
521,11,0.4291428571428572,46
522,11,0.44953061224489793,43
523,11,0.4699183673469388,61
524,11,0.4903061224489797,40
525,11,0.5106938775510205,41
526,11,0.5310816326530613,61
527,11,0.551469387755102,39
528,11,0.5718571428571428,54
529,11,0.5922448979591837,55
530,11,0.6126326530612245,68
531,11,0.6330204081632653,55
532,11,0.6534081632653062,47
533,11,0.673795918367347,36
534,11,0.6941836734693878,61
535,11,0.7145714285714286,49
536,11,0.7349591836734695,73
537,11,0.7553469387755103,72
538,11,0.775734693877551,46
539,11,0.7961224489795918,71
540,11,0.8165102040816327,48
541,11,0.8368979591836735,38
542,11,0.8572857142857143,68
543,11,0.8776734693877551,41
544,11,0.8980612244897959,45
545,11,0.9184489795918368,40
546,11,0.9388367346938776,58
547,11,0.9592244897959183,45
548,11,0.9796122448979592,37
549,11,1.0,48
550,12,0.001,88
551,12,0.021387755102040815,67
552,12,0.041775510204081635,84
553,12,0.06216326530612245,64
554,12,0.08255102040816327,63
555,12,0.10293877551020407,87
556,12,0.12332653061224493,78
557,12,0.1437142857142857,57
558,12,0.16410204081632654,65
559,12,0.18448979591836734,58
560,12,0.20487755102040814,69
561,12,0.22526530612244897,47
562,12,0.24565306122448985,70
563,12,0.26604081632653065,70
564,12,0.2864285714285714,36
565,12,0.30681632653061225,75
566,12,0.3272040816326531,57
567,12,0.3475918367346939,64
568,12,0.3679795918367347,43
569,12,0.3883673469387755,46
570,12,0.4087551020408163,76
571,12,0.4291428571428572,72
572,12,0.44953061224489793,49
573,12,0.4699183673469388,65
574,12,0.4903061224489797,70
575,12,0.5106938775510205,56
576,12,0.5310816326530613,72
577,12,0.551469387755102,40
578,12,0.5718571428571428,54
579,12,0.5922448979591837,49
580,12,0.6126326530612245,61
581,12,0.6330204081632653,39
582,12,0.6534081632653062,60
583,12,0.673795918367347,77
584,12,0.6941836734693878,60
585,12,0.7145714285714286,53
586,12,0.7349591836734695,75
587,12,0.7553469387755103,43
588,12,0.775734693877551,74
589,12,0.7961224489795918,75
590,12,0.8165102040816327,49
591,12,0.8368979591836735,67
592,12,0.8572857142857143,73
593,12,0.8776734693877551,68
594,12,0.8980612244897959,58
595,12,0.9184489795918368,50
596,12,0.9388367346938776,68
597,12,0.9592244897959183,60
598,12,0.9796122448979592,52
599,12,1.0,68
600,13,0.001,54
601,13,0.021387755102040815,89
602,13,0.041775510204081635,88
603,13,0.06216326530612245,58
604,13,0.08255102040816327,52
605,13,0.10293877551020407,56
606,13,0.12332653061224493,66
607,13,0.1437142857142857,83
608,13,0.16410204081632654,79
609,13,0.18448979591836734,87
610,13,0.20487755102040814,73
611,13,0.22526530612244897,68
612,13,0.24565306122448985,72
613,13,0.26604081632653065,62
614,13,0.2864285714285714,68
615,13,0.30681632653061225,39
616,13,0.3272040816326531,57
617,13,0.3475918367346939,37
618,13,0.3679795918367347,45
619,13,0.3883673469387755,40
620,13,0.4087551020408163,45
621,13,0.4291428571428572,68
622,13,0.44953061224489793,73
623,13,0.4699183673469388,48
624,13,0.4903061224489797,66
625,13,0.5106938775510205,71
626,13,0.5310816326530613,59
627,13,0.551469387755102,50
628,13,0.5718571428571428,64
629,13,0.5922448979591837,43
630,13,0.6126326530612245,40
631,13,0.6330204081632653,64
632,13,0.6534081632653062,39
633,13,0.673795918367347,47
634,13,0.6941836734693878,37
635,13,0.7145714285714286,62
636,13,0.7349591836734695,66
637,13,0.7553469387755103,71
638,13,0.775734693877551,71
639,13,0.7961224489795918,61
640,13,0.8165102040816327,62
641,13,0.8368979591836735,40
642,13,0.8572857142857143,55
643,13,0.8776734693877551,46
644,13,0.8980612244897959,45
645,13,0.9184489795918368,75
646,13,0.9388367346938776,73
647,13,0.9592244897959183,41
648,13,0.9796122448979592,43
649,13,1.0,58
650,14,0.001,78
651,14,0.021387755102040815,60
652,14,0.041775510204081635,65
653,14,0.06216326530612245,65
654,14,0.08255102040816327,83
655,14,0.10293877551020407,62
656,14,0.12332653061224493,86
657,14,0.1437142857142857,56
658,14,0.16410204081632654,56
659,14,0.18448979591836734,76
660,14,0.20487755102040814,44
661,14,0.22526530612244897,64
662,14,0.24565306122448985,49
663,14,0.26604081632653065,75
664,14,0.2864285714285714,76
665,14,0.30681632653061225,57
666,14,0.3272040816326531,46
667,14,0.3475918367346939,58
668,14,0.3679795918367347,36
669,14,0.3883673469387755,72
670,14,0.4087551020408163,56
671,14,0.4291428571428572,61
672,14,0.44953061224489793,71
673,14,0.4699183673469388,58
674,14,0.4903061224489797,36
675,14,0.5106938775510205,75
676,14,0.5310816326530613,50
677,14,0.551469387755102,56
678,14,0.5718571428571428,44
679,14,0.5922448979591837,44
680,14,0.6126326530612245,45
681,14,0.6330204081632653,61
682,14,0.6534081632653062,76
683,14,0.673795918367347,70
684,14,0.6941836734693878,60
685,14,0.7145714285714286,61
686,14,0.7349591836734695,46
687,14,0.7553469387755103,73
688,14,0.775734693877551,37
689,14,0.7961224489795918,42
690,14,0.8165102040816327,53
691,14,0.8368979591836735,62
692,14,0.8572857142857143,69
693,14,0.8776734693877551,62
694,14,0.8980612244897959,52
695,14,0.9184489795918368,59
696,14,0.9388367346938776,60
697,14,0.9592244897959183,42
698,14,0.9796122448979592,41
699,14,1.0,59
700,15,0.001,80
701,15,0.021387755102040815,78
702,15,0.041775510204081635,70
703,15,0.06216326530612245,76
704,15,0.08255102040816327,68
705,15,0.10293877551020407,54
706,15,0.12332653061224493,67
707,15,0.1437142857142857,72
708,15,0.16410204081632654,72
709,15,0.18448979591836734,87
710,15,0.20487755102040814,42
711,15,0.22526530612244897,36
712,15,0.24565306122448985,67
713,15,0.26604081632653065,48
714,15,0.2864285714285714,65
715,15,0.30681632653061225,58
716,15,0.3272040816326531,54
717,15,0.3475918367346939,67
718,15,0.3679795918367347,65
719,15,0.3883673469387755,64
720,15,0.4087551020408163,64
721,15,0.4291428571428572,65
722,15,0.44953061224489793,51
723,15,0.4699183673469388,75
724,15,0.4903061224489797,54
725,15,0.5106938775510205,53
726,15,0.5310816326530613,36
727,15,0.551469387755102,49
728,15,0.5718571428571428,37
729,15,0.5922448979591837,63
730,15,0.6126326530612245,65
731,15,0.6330204081632653,73
732,15,0.6534081632653062,39
733,15,0.673795918367347,36
734,15,0.6941836734693878,43
735,15,0.7145714285714286,64
736,15,0.7349591836734695,74
737,15,0.7553469387755103,38
738,15,0.775734693877551,67
739,15,0.7961224489795918,45
740,15,0.8165102040816327,45
741,15,0.8368979591836735,54
742,15,0.8572857142857143,69
743,15,0.8776734693877551,68
744,15,0.8980612244897959,58
745,15,0.9184489795918368,63
746,15,0.9388367346938776,67
747,15,0.9592244897959183,42
748,15,0.9796122448979592,64
749,15,1.0,43
750,16,0.001,48
751,16,0.021387755102040815,52
752,16,0.041775510204081635,60
753,16,0.06216326530612245,86
754,16,0.08255102040816327,83
755,16,0.10293877551020407,56
756,16,0.12332653061224493,87
757,16,0.1437142857142857,84
758,16,0.16410204081632654,66
759,16,0.18448979591836734,89
760,16,0.20487755102040814,56
761,16,0.22526530612244897,49
762,16,0.24565306122448985,66
763,16,0.26604081632653065,53
764,16,0.2864285714285714,42
765,16,0.30681632653061225,45
766,16,0.3272040816326531,42
767,16,0.3475918367346939,68
768,16,0.3679795918367347,58
769,16,0.3883673469387755,56
770,16,0.4087551020408163,54
771,16,0.4291428571428572,54
772,16,0.44953061224489793,71
773,16,0.4699183673469388,64
774,16,0.4903061224489797,53
775,16,0.5106938775510205,37
776,16,0.5310816326530613,36
777,16,0.551469387755102,40
778,16,0.5718571428571428,55
779,16,0.5922448979591837,46
780,16,0.6126326530612245,77
781,16,0.6330204081632653,37
782,16,0.6534081632653062,38
783,16,0.673795918367347,58
784,16,0.6941836734693878,47
785,16,0.7145714285714286,55
786,16,0.7349591836734695,40
787,16,0.7553469387755103,72
788,16,0.775734693877551,73
789,16,0.7961224489795918,65
790,16,0.8165102040816327,44
791,16,0.8368979591836735,69
792,16,0.8572857142857143,70
793,16,0.8776734693877551,57
794,16,0.8980612244897959,59
795,16,0.9184489795918368,52
796,16,0.9388367346938776,45
797,16,0.9592244897959183,65
798,16,0.9796122448979592,58
799,16,1.0,67
800,17,0.001,65
801,17,0.021387755102040815,69
802,17,0.041775510204081635,57
803,17,0.06216326530612245,72
804,17,0.08255102040816327,71
805,17,0.10293877551020407,52
806,17,0.12332653061224493,80
807,17,0.1437142857142857,85
808,17,0.16410204081632654,63
809,17,0.18448979591836734,69
810,17,0.20487755102040814,77
811,17,0.22526530612244897,71
812,17,0.24565306122448985,76
813,17,0.26604081632653065,73
814,17,0.2864285714285714,69
815,17,0.30681632653061225,52
816,17,0.3272040816326531,72
817,17,0.3475918367346939,60
818,17,0.3679795918367347,73
819,17,0.3883673469387755,47
820,17,0.4087551020408163,58
821,17,0.4291428571428572,77
822,17,0.44953061224489793,57
823,17,0.4699183673469388,56
824,17,0.4903061224489797,62
825,17,0.5106938775510205,66
826,17,0.5310816326530613,41
827,17,0.551469387755102,62
828,17,0.5718571428571428,75
829,17,0.5922448979591837,69
830,17,0.6126326530612245,47
831,17,0.6330204081632653,42
832,17,0.6534081632653062,45
833,17,0.673795918367347,52
834,17,0.6941836734693878,61
835,17,0.7145714285714286,56
836,17,0.7349591836734695,63
837,17,0.7553469387755103,37
838,17,0.775734693877551,36
839,17,0.7961224489795918,71
840,17,0.8165102040816327,61
841,17,0.8368979591836735,64
842,17,0.8572857142857143,56
843,17,0.8776734693877551,46
844,17,0.8980612244897959,75
845,17,0.9184489795918368,46
846,17,0.9388367346938776,71
847,17,0.9592244897959183,74
848,17,0.9796122448979592,75
849,17,1.0,70
850,18,0.001,86
851,18,0.021387755102040815,73
852,18,0.041775510204081635,81
853,18,0.06216326530612245,86
854,18,0.08255102040816327,68
855,18,0.10293877551020407,69
856,18,0.12332653061224493,81
857,18,0.1437142857142857,74
858,18,0.16410204081632654,56
859,18,0.18448979591836734,87
860,18,0.20487755102040814,36
861,18,0.22526530612244897,60
862,18,0.24565306122448985,75
863,18,0.26604081632653065,77
864,18,0.2864285714285714,60
865,18,0.30681632653061225,74
866,18,0.3272040816326531,70
867,18,0.3475918367346939,38
868,18,0.3679795918367347,72
869,18,0.3883673469387755,65
870,18,0.4087551020408163,73
871,18,0.4291428571428572,69
872,18,0.44953061224489793,47
873,18,0.4699183673469388,54
874,18,0.4903061224489797,72
875,18,0.5106938775510205,52
876,18,0.5310816326530613,45
877,18,0.551469387755102,47
878,18,0.5718571428571428,51
879,18,0.5922448979591837,59
880,18,0.6126326530612245,54
881,18,0.6330204081632653,43
882,18,0.6534081632653062,66
883,18,0.673795918367347,56
884,18,0.6941836734693878,52
885,18,0.7145714285714286,58
886,18,0.7349591836734695,72
887,18,0.7553469387755103,51
888,18,0.775734693877551,41
889,18,0.7961224489795918,43
890,18,0.8165102040816327,60
891,18,0.8368979591836735,53
892,18,0.8572857142857143,60
893,18,0.8776734693877551,47
894,18,0.8980612244897959,50
895,18,0.9184489795918368,61
896,18,0.9388367346938776,76
897,18,0.9592244897959183,61
898,18,0.9796122448979592,67
899,18,1.0,45
900,19,0.001,63
901,19,0.021387755102040815,71
902,19,0.041775510204081635,73
903,19,0.06216326530612245,59
904,19,0.08255102040816327,66
905,19,0.10293877551020407,54
906,19,0.12332653061224493,56
907,19,0.1437142857142857,74
908,19,0.16410204081632654,70
909,19,0.18448979591836734,88
910,19,0.20487755102040814,53
911,19,0.22526530612244897,77
912,19,0.24565306122448985,74
913,19,0.26604081632653065,52
914,19,0.2864285714285714,49
915,19,0.30681632653061225,66
916,19,0.3272040816326531,59
917,19,0.3475918367346939,70
918,19,0.3679795918367347,69
919,19,0.3883673469387755,38
920,19,0.4087551020408163,72
921,19,0.4291428571428572,75
922,19,0.44953061224489793,61
923,19,0.4699183673469388,58
924,19,0.4903061224489797,74
925,19,0.5106938775510205,50
926,19,0.5310816326530613,39
927,19,0.551469387755102,64
928,19,0.5718571428571428,57
929,19,0.5922448979591837,60
930,19,0.6126326530612245,48
931,19,0.6330204081632653,53
932,19,0.6534081632653062,68
933,19,0.673795918367347,51
934,19,0.6941836734693878,77
935,19,0.7145714285714286,37
936,19,0.7349591836734695,70
937,19,0.7553469387755103,77
938,19,0.775734693877551,69
939,19,0.7961224489795918,65
940,19,0.8165102040816327,48
941,19,0.8368979591836735,48
942,19,0.8572857142857143,53
943,19,0.8776734693877551,67
944,19,0.8980612244897959,67
945,19,0.9184489795918368,70
946,19,0.9388367346938776,74
